code,region,lugar_de_destino,periodo,total
15,"Navarra, Comunidad Foral de",A un cauce fluvial,2001,..
15,"Navarra, Comunidad Foral de",A un cauce fluvial,2000,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2022,"7,30"
15,"Navarra, Comunidad Foral de",Agua reutilizada,2020,"0,10"
15,"Navarra, Comunidad Foral de",Agua reutilizada,2018,"0,00"
15,"Navarra, Comunidad Foral de",Agua reutilizada,2016,"0,00"
15,"Navarra, Comunidad Foral de",Agua reutilizada,2014,"0,00"
15,"Navarra, Comunidad Foral de",Agua reutilizada,2013,"0,00"
15,"Navarra, Comunidad Foral de",Agua reutilizada,2012,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2011,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2010,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2009,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2008,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2007,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2006,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2005,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2004,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2003,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2002,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2001,..
15,"Navarra, Comunidad Foral de",Agua reutilizada,2000,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2022,"0,00"
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2020,"0,00"
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2018,"0,00"
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2016,"0,00"
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2014,"0,00"
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2013,"0,00"
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2012,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2011,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2010,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2009,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2008,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2007,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2006,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2005,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2004,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2003,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2002,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2001,..
15,"Navarra, Comunidad Foral de",Infiltraciones al terreno,2000,..
15,"Navarra, Comunidad Foral de",Otros,2022,"0,00"
15,"Navarra, Comunidad Foral de",Otros,2020,"0,10"
15,"Navarra, Comunidad Foral de",Otros,2018,"0,00"
15,"Navarra, Comunidad Foral de",Otros,2016,"0,00"
15,"Navarra, Comunidad Foral de",Otros,2014,"0,00"
15,"Navarra, Comunidad Foral de",Otros,2013,"0,00"
15,"Navarra, Comunidad Foral de",Otros,2012,..
15,"Navarra, Comunidad Foral de",Otros,2011,..
15,"Navarra, Comunidad Foral de",Otros,2010,..
15,"Navarra, Comunidad Foral de",Otros,2009,..
15,"Navarra, Comunidad Foral de",Otros,2008,..
15,"Navarra, Comunidad Foral de",Otros,2007,..
15,"Navarra, Comunidad Foral de",Otros,2006,..
15,"Navarra, Comunidad Foral de",Otros,2005,..
15,"Navarra, Comunidad Foral de",Otros,2004,..
15,"Navarra, Comunidad Foral de",Otros,2003,..
15,"Navarra, Comunidad Foral de",Otros,2002,..
15,"Navarra, Comunidad Foral de",Otros,2001,..
15,"Navarra, Comunidad Foral de",Otros,2000,..
16,País Vasco,Al mar,2022,"47,78"
16,País Vasco,Al mar,2020,"65,70"
16,País Vasco,Al mar,2018,"65,60"
16,País Vasco,Al mar,2016,"67,70"
16,País Vasco,Al mar,2014,"58,90"
16,País Vasco,Al mar,2013,"57,00"
16,País Vasco,Al mar,2012,..
16,País Vasco,Al mar,2011,..
16,País Vasco,Al mar,2010,..
16,País Vasco,Al mar,2009,..
16,País Vasco,Al mar,2008,..
16,País Vasco,Al mar,2007,..
16,País Vasco,Al mar,2006,..
16,País Vasco,Al mar,2005,..
16,País Vasco,Al mar,2004,..
16,País Vasco,Al mar,2003,..
16,País Vasco,Al mar,2002,..
16,País Vasco,Al mar,2001,..
16,País Vasco,Al mar,2000,..
16,País Vasco,A un cauce fluvial,2022,"42,39"
16,País Vasco,A un cauce fluvial,2020,"33,40"
16,País Vasco,A un cauce fluvial,2018,"33,20"
16,País Vasco,A un cauce fluvial,2016,"31,40"
16,País Vasco,A un cauce fluvial,2014,"39,50"
16,País Vasco,A un cauce fluvial,2013,"41,70"
16,País Vasco,A un cauce fluvial,2012,..
16,País Vasco,A un cauce fluvial,2011,..
16,País Vasco,A un cauce fluvial,2010,..
16,País Vasco,A un cauce fluvial,2009,..
16,País Vasco,A un cauce fluvial,2008,..
16,País Vasco,A un cauce fluvial,2007,..
16,País Vasco,A un cauce fluvial,2006,..
16,País Vasco,A un cauce fluvial,2005,..
16,País Vasco,A un cauce fluvial,2004,..
16,País Vasco,A un cauce fluvial,2003,..
16,País Vasco,A un cauce fluvial,2002,..
16,País Vasco,A un cauce fluvial,2001,..
16,País Vasco,A un cauce fluvial,2000,..
16,País Vasco,Agua reutilizada,2022,"9,83"
16,País Vasco,Agua reutilizada,2020,"0,90"
16,País Vasco,Agua reutilizada,2018,"1,20"
16,País Vasco,Agua reutilizada,2016,"0,90"
16,País Vasco,Agua reutilizada,2014,"1,60"
16,País Vasco,Agua reutilizada,2013,"1,30"
16,País Vasco,Agua reutilizada,2012,..
16,País Vasco,Agua reutilizada,2011,..
16,País Vasco,Agua reutilizada,2010,..
16,País Vasco,Agua reutilizada,2009,..
16,País Vasco,Agua reutilizada,2008,..
16,País Vasco,Agua reutilizada,2007,..
16,País Vasco,Agua reutilizada,2006,..
16,País Vasco,Agua reutilizada,2005,..
16,País Vasco,Agua reutilizada,2004,..
16,País Vasco,Agua reutilizada,2003,..
16,País Vasco,Agua reutilizada,2002,..
16,País Vasco,Agua reutilizada,2001,..
16,País Vasco,Agua reutilizada,2000,..
16,País Vasco,Infiltraciones al terreno,2022,"0,00"
16,País Vasco,Infiltraciones al terreno,2020,"0,00"
16,País Vasco,Infiltraciones al terreno,2018,"0,00"
16,País Vasco,Infiltraciones al terreno,2016,"0,00"
16,País Vasco,Infiltraciones al terreno,2014,"0,00"
16,País Vasco,Infiltraciones al terreno,2013,"0,00"
16,País Vasco,Infiltraciones al terreno,2012,..
16,País Vasco,Infiltraciones al terreno,2011,..
16,País Vasco,Infiltraciones al terreno,2010,..
16,País Vasco,Infiltraciones al terreno,2009,..
16,País Vasco,Infiltraciones al terreno,2008,..
16,País Vasco,Infiltraciones al terreno,2007,..
16,País Vasco,Infiltraciones al terreno,2006,..
16,País Vasco,Infiltraciones al terreno,2005,..
16,País Vasco,Infiltraciones al terreno,2004,..
16,País Vasco,Infiltraciones al terreno,2003,..
16,País Vasco,Infiltraciones al terreno,2002,..
16,País Vasco,Infiltraciones al terreno,2001,..
16,País Vasco,Infiltraciones al terreno,2000,..
16,País Vasco,Otros,2022,"0,00"
16,País Vasco,Otros,2020,"0,00"
16,País Vasco,Otros,2018,"0,00"
16,País Vasco,Otros,2016,"0,00"
16,País Vasco,Otros,2014,"0,00"
16,País Vasco,Otros,2013,"0,00"
16,País Vasco,Otros,2012,..
16,País Vasco,Otros,2011,..
16,País Vasco,Otros,2010,..
16,País Vasco,Otros,2009,..
16,País Vasco,Otros,2008,..
16,País Vasco,Otros,2007,..
16,País Vasco,Otros,2006,..
16,País Vasco,Otros,2005,..
16,País Vasco,Otros,2004,..
16,País Vasco,Otros,2003,..
16,País Vasco,Otros,2002,..
16,País Vasco,Otros,2001,..
16,País Vasco,Otros,2000,..
17,"Rioja, La",Al mar,2022,"0,00"
17,"Rioja, La",Al mar,2020,"0,00"
17,"Rioja, La",Al mar,2018,"0,00"
17,"Rioja, La",Al mar,2016,"0,00"
17,"Rioja, La",Al mar,2014,"0,00"
17,"Rioja, La",Al mar,2013,"0,00"
17,"Rioja, La",Al mar,2012,..
17,"Rioja, La",Al mar,2011,..
17,"Rioja, La",Al mar,2010,..
17,"Rioja, La",Al mar,2009,..
17,"Rioja, La",Al mar,2008,..
17,"Rioja, La",Al mar,2007,..
17,"Rioja, La",Al mar,2006,..
17,"Rioja, La",Al mar,2005,..
17,"Rioja, La",Al mar,2004,..
17,"Rioja, La",Al mar,2003,..
17,"Rioja, La",Al mar,2002,..
17,"Rioja, La",Al mar,2001,..
17,"Rioja, La",Al mar,2000,..
17,"Rioja, La",A un cauce fluvial,2022,"100,00"
17,"Rioja, La",A un cauce fluvial,2020,"100,00"
17,"Rioja, La",A un cauce fluvial,2018,"100,00"
17,"Rioja, La",A un cauce fluvial,2016,"100,00"
17,"Rioja, La",A un cauce fluvial,2014,"100,00"
17,"Rioja, La",A un cauce fluvial,2013,"100,00"
17,"Rioja, La",A un cauce fluvial,2012,..
17,"Rioja, La",A un cauce fluvial,2011,..
17,"Rioja, La",A un cauce fluvial,2010,..
17,"Rioja, La",A un cauce fluvial,2009,..
17,"Rioja, La",A un cauce fluvial,2008,..
17,"Rioja, La",A un cauce fluvial,2007,..
17,"Rioja, La",A un cauce fluvial,2006,..
17,"Rioja, La",A un cauce fluvial,2005,..
17,"Rioja, La",A un cauce fluvial,2004,..
17,"Rioja, La",A un cauce fluvial,2003,..
17,"Rioja, La",A un cauce fluvial,2002,..
17,"Rioja, La",A un cauce fluvial,2001,..
17,"Rioja, La",A un cauce fluvial,2000,..
17,"Rioja, La",Agua reutilizada,2022,"0,00"
17,"Rioja, La",Agua reutilizada,2020,"0,00"
17,"Rioja, La",Agua reutilizada,2018,"0,00"
17,"Rioja, La",Agua reutilizada,2016,"0,00"
17,"Rioja, La",Agua reutilizada,2014,"0,00"
17,"Rioja, La",Agua reutilizada,2013,"0,00"
17,"Rioja, La",Agua reutilizada,2012,..
17,"Rioja, La",Agua reutilizada,2011,..
17,"Rioja, La",Agua reutilizada,2010,..
17,"Rioja, La",Agua reutilizada,2009,..
17,"Rioja, La",Agua reutilizada,2008,..
17,"Rioja, La",Agua reutilizada,2007,..
17,"Rioja, La",Agua reutilizada,2006,..
17,"Rioja, La",Agua reutilizada,2005,..
17,"Rioja, La",Agua reutilizada,2004,..
17,"Rioja, La",Agua reutilizada,2003,..
17,"Rioja, La",Agua reutilizada,2002,..
17,"Rioja, La",Agua reutilizada,2001,..
17,"Rioja, La",Agua reutilizada,2000,..
17,"Rioja, La",Infiltraciones al terreno,2022,"0,00"
17,"Rioja, La",Infiltraciones al terreno,2020,"0,00"
17,"Rioja, La",Infiltraciones al terreno,2018,"0,00"
17,"Rioja, La",Infiltraciones al terreno,2016,"0,00"
17,"Rioja, La",Infiltraciones al terreno,2014,"0,00"
17,"Rioja, La",Infiltraciones al terreno,2013,"0,00"
17,"Rioja, La",Infiltraciones al terreno,2012,..
17,"Rioja, La",Infiltraciones al terreno,2011,..
17,"Rioja, La",Infiltraciones al terreno,2010,..
17,"Rioja, La",Infiltraciones al terreno,2009,..
17,"Rioja, La",Infiltraciones al terreno,2008,..
17,"Rioja, La",Infiltraciones al terreno,2007,..
17,"Rioja, La",Infiltraciones al terreno,2006,..
17,"Rioja, La",Infiltraciones al terreno,2005,..
17,"Rioja, La",Infiltraciones al terreno,2004,..
17,"Rioja, La",Infiltraciones al terreno,2003,..
17,"Rioja, La",Infiltraciones al terreno,2002,..
17,"Rioja, La",Infiltraciones al terreno,2001,..
17,"Rioja, La",Infiltraciones al terreno,2000,..
17,"Rioja, La",Otros,2022,"0,00"
17,"Rioja, La",Otros,2020,"0,00"
17,"Rioja, La",Otros,2018,"0,00"
17,"Rioja, La",Otros,2016,"0,00"
17,"Rioja, La",Otros,2014,"0,00"
17,"Rioja, La",Otros,2013,"0,00"
17,"Rioja, La",Otros,2012,..
17,"Rioja, La",Otros,2011,..
17,"Rioja, La",Otros,2010,..
17,"Rioja, La",Otros,2009,..
17,"Rioja, La",Otros,2008,..
17,"Rioja, La",Otros,2007,..
17,"Rioja, La",Otros,2006,..
17,"Rioja, La",Otros,2005,..
17,"Rioja, La",Otros,2004,..
17,"Rioja, La",Otros,2003,..
17,"Rioja, La",Otros,2002,..
17,"Rioja, La",Otros,2001,..
17,"Rioja, La",Otros,2000,..
18,Ceuta y Melilla,Al mar,2022,"61,96"
18,Ceuta y Melilla,Al mar,2020,"100,00"
18,Ceuta y Melilla,Al mar,2018,"99,90"
18,Ceuta y Melilla,Al mar,2016,"100,00"
18,Ceuta y Melilla,Al mar,2014,"99,00"
18,Ceuta y Melilla,Al mar,2013,"99,00"
18,Ceuta y Melilla,Al mar,2012,..
18,Ceuta y Melilla,Al mar,2011,..
18,Ceuta y Melilla,Al mar,2010,..
18,Ceuta y Melilla,Al mar,2009,..
18,Ceuta y Melilla,Al mar,2008,..
18,Ceuta y Melilla,Al mar,2007,..
18,Ceuta y Melilla,Al mar,2006,..
18,Ceuta y Melilla,Al mar,2005,..
18,Ceuta y Melilla,Al mar,2004,..
18,Ceuta y Melilla,Al mar,2003,..
18,Ceuta y Melilla,Al mar,2002,..
18,Ceuta y Melilla,Al mar,2001,..
18,Ceuta y Melilla,Al mar,2000,..
18,Ceuta y Melilla,A un cauce fluvial,2022,"0,00"
18,Ceuta y Melilla,A un cauce fluvial,2020,"0,00"
18,Ceuta y Melilla,A un cauce fluvial,2018,"0,00"
18,Ceuta y Melilla,A un cauce fluvial,2016,"0,00"
18,Ceuta y Melilla,A un cauce fluvial,2014,"0,00"
18,Ceuta y Melilla,A un cauce fluvial,2013,"0,00"
18,Ceuta y Melilla,A un cauce fluvial,2012,..
18,Ceuta y Melilla,A un cauce fluvial,2011,..
18,Ceuta y Melilla,A un cauce fluvial,2010,..
18,Ceuta y Melilla,A un cauce fluvial,2009,..
18,Ceuta y Melilla,A un cauce fluvial,2008,..
18,Ceuta y Melilla,A un cauce fluvial,2007,..
18,Ceuta y Melilla,A un cauce fluvial,2006,..
18,Ceuta y Melilla,A un cauce fluvial,2005,..
18,Ceuta y Melilla,A un cauce fluvial,2004,..
18,Ceuta y Melilla,A un cauce fluvial,2003,..
18,Ceuta y Melilla,A un cauce fluvial,2002,..
18,Ceuta y Melilla,A un cauce fluvial,2001,..
18,Ceuta y Melilla,A un cauce fluvial,2000,..
18,Ceuta y Melilla,Agua reutilizada,2022,"38,04"
18,Ceuta y Melilla,Agua reutilizada,2020,"0,00"
18,Ceuta y Melilla,Agua reutilizada,2018,"0,10"
18,Ceuta y Melilla,Agua reutilizada,2016,"0,00"
18,Ceuta y Melilla,Agua reutilizada,2014,"1,00"
18,Ceuta y Melilla,Agua reutilizada,2013,"1,00"
18,Ceuta y Melilla,Agua reutilizada,2012,..
18,Ceuta y Melilla,Agua reutilizada,2011,..
18,Ceuta y Melilla,Agua reutilizada,2010,..
18,Ceuta y Melilla,Agua reutilizada,2009,..
18,Ceuta y Melilla,Agua reutilizada,2008,..
18,Ceuta y Melilla,Agua reutilizada,2007,..
18,Ceuta y Melilla,Agua reutilizada,2006,..
18,Ceuta y Melilla,Agua reutilizada,2005,..
18,Ceuta y Melilla,Agua reutilizada,2004,..
18,Ceuta y Melilla,Agua reutilizada,2003,..
18,Ceuta y Melilla,Agua reutilizada,2002,..
18,Ceuta y Melilla,Agua reutilizada,2001,..
18,Ceuta y Melilla,Agua reutilizada,2000,..
18,Ceuta y Melilla,Infiltraciones al terreno,2022,"0,00"
18,Ceuta y Melilla,Infiltraciones al terreno,2020,"0,00"
18,Ceuta y Melilla,Infiltraciones al terreno,2018,"0,00"
18,Ceuta y Melilla,Infiltraciones al terreno,2016,"0,00"
18,Ceuta y Melilla,Infiltraciones al terreno,2014,"0,00"
18,Ceuta y Melilla,Infiltraciones al terreno,2013,"0,00"
18,Ceuta y Melilla,Infiltraciones al terreno,2012,..
18,Ceuta y Melilla,Infiltraciones al terreno,2011,..
18,Ceuta y Melilla,Infiltraciones al terreno,2010,..
18,Ceuta y Melilla,Infiltraciones al terreno,2009,..
18,Ceuta y Melilla,Infiltraciones al terreno,2008,..
18,Ceuta y Melilla,Infiltraciones al terreno,2007,..
18,Ceuta y Melilla,Infiltraciones al terreno,2006,..
18,Ceuta y Melilla,Infiltraciones al terreno,2005,..
18,Ceuta y Melilla,Infiltraciones al terreno,2004,..
18,Ceuta y Melilla,Infiltraciones al terreno,2003,..
18,Ceuta y Melilla,Infiltraciones al terreno,2002,..
18,Ceuta y Melilla,Infiltraciones al terreno,2001,..
18,Ceuta y Melilla,Infiltraciones al terreno,2000,..
18,Ceuta y Melilla,Otros,2022,"0,00"
18,Ceuta y Melilla,Otros,2020,"0,00"
18,Ceuta y Melilla,Otros,2018,"0,00"
18,Ceuta y Melilla,Otros,2016,"0,00"
18,Ceuta y Melilla,Otros,2014,"0,00"
18,Ceuta y Melilla,Otros,2013,"0,00"
18,Ceuta y Melilla,Otros,2012,..
18,Ceuta y Melilla,Otros,2011,..
18,Ceuta y Melilla,Otros,2010,..
18,Ceuta y Melilla,Otros,2009,..
18,Ceuta y Melilla,Otros,2008,..
18,Ceuta y Melilla,Otros,2007,..
18,Ceuta y Melilla,Otros,2006,..
18,Ceuta y Melilla,Otros,2005,..
18,Ceuta y Melilla,Otros,2004,..
18,Ceuta y Melilla,Otros,2003,..
18,Ceuta y Melilla,Otros,2002,..
18,Ceuta y Melilla,Otros,2001,..
18,Ceuta y Melilla,Otros,2000,..
