code,region,principales_indicadores,periodo,total
09,Cataluña,Volumen total de agua registrada y distribuida,2010,189
09,Cataluña,Volumen total de agua registrada y distribuida,2009,188
09,Cataluña,Volumen total de agua registrada y distribuida,2008,203
09,Cataluña,Volumen total de agua registrada y distribuida,2007,232
09,Cataluña,Volumen total de agua registrada y distribuida,2006,229
09,Cataluña,Volumen total de agua registrada y distribuida,2005,214
09,Cataluña,Volumen total de agua registrada y distribuida,2004,233
09,Cataluña,Volumen total de agua registrada y distribuida,2003,255
09,Cataluña,Volumen total de agua registrada y distribuida,2002,268
09,Cataluña,Volumen total de agua registrada y distribuida,2001,286
09,Cataluña,Volumen total de agua registrada y distribuida,2000,286
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2022,113
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2020,124
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2018,123
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2016,127
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2014,118
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2013,117
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2012,123
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2011,127
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2010,130
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2009,130
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2008,136
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2007,148
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2006,151
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2005,163
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2004,175
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2003,185
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2002,183
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2001,184
09,Cataluña,Volumen de agua registrada y distribuida a los Hogares,2000,185
09,Cataluña,Volumen de agua no registrada,2022,45
09,Cataluña,Volumen de agua no registrada,2020,52
09,Cataluña,Volumen de agua no registrada,2018,49
09,Cataluña,Volumen de agua no registrada,2016,56
09,Cataluña,Volumen de agua no registrada,2014,50
09,Cataluña,Volumen de agua no registrada,2013,57
09,Cataluña,Volumen de agua no registrada,2012,53
09,Cataluña,Volumen de agua no registrada,2011,53
09,Cataluña,Volumen de agua no registrada,2010,57
09,Cataluña,Volumen de agua no registrada,2009,57
09,Cataluña,Volumen de agua no registrada,2008,65
09,Cataluña,Volumen de agua no registrada,2007,62
09,Cataluña,Volumen de agua no registrada,2006,..
09,Cataluña,Volumen de agua no registrada,2005,..
09,Cataluña,Volumen de agua no registrada,2004,..
09,Cataluña,Volumen de agua no registrada,2003,..
09,Cataluña,Volumen de agua no registrada,2002,..
09,Cataluña,Volumen de agua no registrada,2001,..
09,Cataluña,Volumen de agua no registrada,2000,..
09,Cataluña,Pérdidas reales,2022,26
09,Cataluña,Pérdidas reales,2020,31
09,Cataluña,Pérdidas reales,2018,30
09,Cataluña,Pérdidas reales,2016,33
09,Cataluña,Pérdidas reales,2014,25
09,Cataluña,Pérdidas reales,2013,26
09,Cataluña,Pérdidas reales,2012,32
09,Cataluña,Pérdidas reales,2011,35
09,Cataluña,Pérdidas reales,2010,38
09,Cataluña,Pérdidas reales,2009,37
09,Cataluña,Pérdidas reales,2008,40
09,Cataluña,Pérdidas reales,2007,46
09,Cataluña,Pérdidas reales,2006,41
09,Cataluña,Pérdidas reales,2005,44
09,Cataluña,Pérdidas reales,2004,46
09,Cataluña,Pérdidas reales,2003,49
09,Cataluña,Pérdidas reales,2002,59
09,Cataluña,Pérdidas reales,2001,52
09,Cataluña,Pérdidas reales,2000,73
09,Cataluña,Pérdidas aparentes,2022,19
09,Cataluña,Pérdidas aparentes,2020,21
09,Cataluña,Pérdidas aparentes,2018,19
09,Cataluña,Pérdidas aparentes,2016,23
09,Cataluña,Pérdidas aparentes,2014,25
09,Cataluña,Pérdidas aparentes,2013,31
09,Cataluña,Pérdidas aparentes,2012,21
09,Cataluña,Pérdidas aparentes,2011,18
09,Cataluña,Pérdidas aparentes,2010,19
09,Cataluña,Pérdidas aparentes,2009,20
09,Cataluña,Pérdidas aparentes,2008,25
09,Cataluña,Pérdidas aparentes,2007,16
09,Cataluña,Pérdidas aparentes,2006,..
09,Cataluña,Pérdidas aparentes,2005,..
09,Cataluña,Pérdidas aparentes,2004,..
09,Cataluña,Pérdidas aparentes,2003,..
09,Cataluña,Pérdidas aparentes,2002,..
09,Cataluña,Pérdidas aparentes,2001,..
09,Cataluña,Pérdidas aparentes,2000,..
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2022,"12,9"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2020,"14,3"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2018,"13,7"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2016,"14,5"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2014,"11,2"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2013,"11,7"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2012,"13,7"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2011,"14,5"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2010,"15,2"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2009,"15,1"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2008,"15,1"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2007,"15,5"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2006,"15,1"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2005,"17,0"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2004,"16,6"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2003,"16,0"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2002,"18,1"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2001,"15,3"
09,Cataluña,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2000,"20,3"
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2022,228
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2020,288
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2018,323
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2016,311
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2014,279
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2013,282
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2012,284
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2011,278
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2010,281
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2009,296
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2008,372
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2007,394
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2006,368
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2005,362
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2004,409
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2003,396
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2002,372
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2001,365
10,Comunitat Valenciana,Volumen de agua disponible potabilizada,2000,356
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2022,249
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2020,274
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2018,307
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2016,270
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2014,271
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2013,266
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2012,278
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2011,266
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2010,279
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2009,290
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2008,336
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2007,329
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2006,316
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2005,307
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2004,343
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2003,340
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2002,307
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2001,322
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2000,350
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2022,190
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2020,212
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2018,226
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2016,205
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2014,212
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2013,201
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2012,202
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2011,195
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2010,200
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2009,218
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2008,242
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2007,237
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2006,244
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2005,233
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2004,258
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2003,243
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2002,226
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2001,240
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida,2000,245
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2022,139
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2020,157
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2018,175
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2016,163
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2014,162
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2013,158
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2012,161
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2011,152
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2010,157
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2009,175
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2008,186
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2007,182
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2006,188
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2005,174
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2004,180
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2003,166
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2002,161
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2001,157
10,Comunitat Valenciana,Volumen de agua registrada y distribuida a los Hogares,2000,166
10,Comunitat Valenciana,Volumen de agua no registrada,2022,59
10,Comunitat Valenciana,Volumen de agua no registrada,2020,62
10,Comunitat Valenciana,Volumen de agua no registrada,2018,81
10,Comunitat Valenciana,Volumen de agua no registrada,2016,65
10,Comunitat Valenciana,Volumen de agua no registrada,2014,59
10,Comunitat Valenciana,Volumen de agua no registrada,2013,65
10,Comunitat Valenciana,Volumen de agua no registrada,2012,76
10,Comunitat Valenciana,Volumen de agua no registrada,2011,71
10,Comunitat Valenciana,Volumen de agua no registrada,2010,79
10,Comunitat Valenciana,Volumen de agua no registrada,2009,72
10,Comunitat Valenciana,Volumen de agua no registrada,2008,94
10,Comunitat Valenciana,Volumen de agua no registrada,2007,92
10,Comunitat Valenciana,Volumen de agua no registrada,2006,..
10,Comunitat Valenciana,Volumen de agua no registrada,2005,..
10,Comunitat Valenciana,Volumen de agua no registrada,2004,..
10,Comunitat Valenciana,Volumen de agua no registrada,2003,..
10,Comunitat Valenciana,Volumen de agua no registrada,2002,..
10,Comunitat Valenciana,Volumen de agua no registrada,2001,..
10,Comunitat Valenciana,Volumen de agua no registrada,2000,..
10,Comunitat Valenciana,Pérdidas reales,2022,42
10,Comunitat Valenciana,Pérdidas reales,2020,42
10,Comunitat Valenciana,Pérdidas reales,2018,55
10,Comunitat Valenciana,Pérdidas reales,2016,47
10,Comunitat Valenciana,Pérdidas reales,2014,43
10,Comunitat Valenciana,Pérdidas reales,2013,47
10,Comunitat Valenciana,Pérdidas reales,2012,56
10,Comunitat Valenciana,Pérdidas reales,2011,55
10,Comunitat Valenciana,Pérdidas reales,2010,62
10,Comunitat Valenciana,Pérdidas reales,2009,56
10,Comunitat Valenciana,Pérdidas reales,2008,71
10,Comunitat Valenciana,Pérdidas reales,2007,74
10,Comunitat Valenciana,Pérdidas reales,2006,72
10,Comunitat Valenciana,Pérdidas reales,2005,74
10,Comunitat Valenciana,Pérdidas reales,2004,85
10,Comunitat Valenciana,Pérdidas reales,2003,96
10,Comunitat Valenciana,Pérdidas reales,2002,81
10,Comunitat Valenciana,Pérdidas reales,2001,82
10,Comunitat Valenciana,Pérdidas reales,2000,105
10,Comunitat Valenciana,Pérdidas aparentes,2022,16
10,Comunitat Valenciana,Pérdidas aparentes,2020,20
10,Comunitat Valenciana,Pérdidas aparentes,2018,26
10,Comunitat Valenciana,Pérdidas aparentes,2016,18
10,Comunitat Valenciana,Pérdidas aparentes,2014,16
10,Comunitat Valenciana,Pérdidas aparentes,2013,18
10,Comunitat Valenciana,Pérdidas aparentes,2012,20
10,Comunitat Valenciana,Pérdidas aparentes,2011,16
10,Comunitat Valenciana,Pérdidas aparentes,2010,17
10,Comunitat Valenciana,Pérdidas aparentes,2009,16
10,Comunitat Valenciana,Pérdidas aparentes,2008,23
10,Comunitat Valenciana,Pérdidas aparentes,2007,18
10,Comunitat Valenciana,Pérdidas aparentes,2006,..
10,Comunitat Valenciana,Pérdidas aparentes,2005,..
10,Comunitat Valenciana,Pérdidas aparentes,2004,..
10,Comunitat Valenciana,Pérdidas aparentes,2003,..
10,Comunitat Valenciana,Pérdidas aparentes,2002,..
10,Comunitat Valenciana,Pérdidas aparentes,2001,..
10,Comunitat Valenciana,Pérdidas aparentes,2000,..
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2022,"17,0"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2020,"15,2"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2018,"18,0"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2016,"17,4"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2014,"15,8"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2013,"17,8"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2012,"20,3"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2011,"20,7"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2010,"22,4"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2009,"19,4"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2008,"21,2"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2007,"22,4"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2006,"22,8"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2005,"24,2"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2004,"24,8"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2003,"28,4"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2002,"26,3"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2001,"25,6"
10,Comunitat Valenciana,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2000,"30,0"
11,Extremadura,Volumen de agua disponible potabilizada,2022,268
11,Extremadura,Volumen de agua disponible potabilizada,2020,264
11,Extremadura,Volumen de agua disponible potabilizada,2018,302
11,Extremadura,Volumen de agua disponible potabilizada,2016,304
11,Extremadura,Volumen de agua disponible potabilizada,2014,310
11,Extremadura,Volumen de agua disponible potabilizada,2013,332
11,Extremadura,Volumen de agua disponible potabilizada,2012,337
11,Extremadura,Volumen de agua disponible potabilizada,2011,377
11,Extremadura,Volumen de agua disponible potabilizada,2010,418
11,Extremadura,Volumen de agua disponible potabilizada,2009,418
11,Extremadura,Volumen de agua disponible potabilizada,2008,479
11,Extremadura,Volumen de agua disponible potabilizada,2007,423
11,Extremadura,Volumen de agua disponible potabilizada,2006,466
11,Extremadura,Volumen de agua disponible potabilizada,2005,454
11,Extremadura,Volumen de agua disponible potabilizada,2004,488
11,Extremadura,Volumen de agua disponible potabilizada,2003,409
11,Extremadura,Volumen de agua disponible potabilizada,2002,391
11,Extremadura,Volumen de agua disponible potabilizada,2001,415
11,Extremadura,Volumen de agua disponible potabilizada,2000,375
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2022,258
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2020,239
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2018,260
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2016,284
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2014,262
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2013,279
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2012,288
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2011,273
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2010,288
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2009,284
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2008,311
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2007,346
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2006,347
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2005,359
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2004,374
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2003,352
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2002,302
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2001,291
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2000,256
11,Extremadura,Volumen total de agua registrada y distribuida,2022,173
11,Extremadura,Volumen total de agua registrada y distribuida,2020,160
11,Extremadura,Volumen total de agua registrada y distribuida,2018,172
11,Extremadura,Volumen total de agua registrada y distribuida,2016,185
11,Extremadura,Volumen total de agua registrada y distribuida,2014,170
11,Extremadura,Volumen total de agua registrada y distribuida,2013,174
11,Extremadura,Volumen total de agua registrada y distribuida,2012,188
11,Extremadura,Volumen total de agua registrada y distribuida,2011,184
11,Extremadura,Volumen total de agua registrada y distribuida,2010,195
11,Extremadura,Volumen total de agua registrada y distribuida,2009,199
11,Extremadura,Volumen total de agua registrada y distribuida,2008,228
11,Extremadura,Volumen total de agua registrada y distribuida,2007,249
11,Extremadura,Volumen total de agua registrada y distribuida,2006,283
11,Extremadura,Volumen total de agua registrada y distribuida,2005,278
11,Extremadura,Volumen total de agua registrada y distribuida,2004,295
11,Extremadura,Volumen total de agua registrada y distribuida,2003,294
11,Extremadura,Volumen total de agua registrada y distribuida,2002,252
11,Extremadura,Volumen total de agua registrada y distribuida,2001,246
11,Extremadura,Volumen total de agua registrada y distribuida,2000,212
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2022,127
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2020,120
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2018,126
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2016,129
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2014,125
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2013,140
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2012,137
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2011,141
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2010,158
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2009,161
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2008,156
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2007,185
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2006,184
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2005,175
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2004,180
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2003,165
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2002,168
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2001,169
11,Extremadura,Volumen de agua registrada y distribuida a los Hogares,2000,158
11,Extremadura,Volumen de agua no registrada,2022,85
11,Extremadura,Volumen de agua no registrada,2020,79
11,Extremadura,Volumen de agua no registrada,2018,88
11,Extremadura,Volumen de agua no registrada,2016,99
11,Extremadura,Volumen de agua no registrada,2014,92
11,Extremadura,Volumen de agua no registrada,2013,105
11,Extremadura,Volumen de agua no registrada,2012,100
11,Extremadura,Volumen de agua no registrada,2011,89
11,Extremadura,Volumen de agua no registrada,2010,93
11,Extremadura,Volumen de agua no registrada,2009,85
11,Extremadura,Volumen de agua no registrada,2008,83
11,Extremadura,Volumen de agua no registrada,2007,97
11,Extremadura,Volumen de agua no registrada,2006,..
11,Extremadura,Volumen de agua no registrada,2005,..
11,Extremadura,Volumen de agua no registrada,2004,..
11,Extremadura,Volumen de agua no registrada,2003,..
11,Extremadura,Volumen de agua no registrada,2002,..
11,Extremadura,Volumen de agua no registrada,2001,..
11,Extremadura,Volumen de agua no registrada,2000,..
11,Extremadura,Pérdidas reales,2022,63
11,Extremadura,Pérdidas reales,2020,52
11,Extremadura,Pérdidas reales,2018,62
11,Extremadura,Pérdidas reales,2016,72
11,Extremadura,Pérdidas reales,2014,63
11,Extremadura,Pérdidas reales,2013,66
11,Extremadura,Pérdidas reales,2012,69
11,Extremadura,Pérdidas reales,2011,59
11,Extremadura,Pérdidas reales,2010,61
11,Extremadura,Pérdidas reales,2009,50
11,Extremadura,Pérdidas reales,2008,56
11,Extremadura,Pérdidas reales,2007,52
11,Extremadura,Pérdidas reales,2006,64
11,Extremadura,Pérdidas reales,2005,81
11,Extremadura,Pérdidas reales,2004,79
11,Extremadura,Pérdidas reales,2003,57
11,Extremadura,Pérdidas reales,2002,51
11,Extremadura,Pérdidas reales,2001,45
11,Extremadura,Pérdidas reales,2000,44
11,Extremadura,Pérdidas aparentes,2022,21
11,Extremadura,Pérdidas aparentes,2020,27
11,Extremadura,Pérdidas aparentes,2018,26
11,Extremadura,Pérdidas aparentes,2016,26
11,Extremadura,Pérdidas aparentes,2014,29
11,Extremadura,Pérdidas aparentes,2013,39
11,Extremadura,Pérdidas aparentes,2012,31
11,Extremadura,Pérdidas aparentes,2011,30
11,Extremadura,Pérdidas aparentes,2010,32
11,Extremadura,Pérdidas aparentes,2009,35
11,Extremadura,Pérdidas aparentes,2008,27
11,Extremadura,Pérdidas aparentes,2007,45
11,Extremadura,Pérdidas aparentes,2006,..
11,Extremadura,Pérdidas aparentes,2005,..
11,Extremadura,Pérdidas aparentes,2004,..
11,Extremadura,Pérdidas aparentes,2003,..
11,Extremadura,Pérdidas aparentes,2002,..
11,Extremadura,Pérdidas aparentes,2001,..
11,Extremadura,Pérdidas aparentes,2000,..
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2022,"24,6"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2020,"22,0"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2018,"24,0"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2016,"25,0"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2014,"24,0"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2013,"23,5"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2012,"24,0"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2011,"21,4"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2010,"21,1"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2009,"17,7"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2008,"17,8"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2007,"14,9"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2006,"18,5"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2005,"22,6"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2004,"21,2"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2003,"16,3"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2002,"16,8"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2001,"15,3"
11,Extremadura,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2000,"17,2"
12,Galicia,Volumen de agua disponible potabilizada,2022,390
12,Galicia,Volumen de agua disponible potabilizada,2020,254
12,Galicia,Volumen de agua disponible potabilizada,2018,256
12,Galicia,Volumen de agua disponible potabilizada,2016,293
12,Galicia,Volumen de agua disponible potabilizada,2014,304
12,Galicia,Volumen de agua disponible potabilizada,2013,271
12,Galicia,Volumen de agua disponible potabilizada,2012,279
12,Galicia,Volumen de agua disponible potabilizada,2011,282
12,Galicia,Volumen de agua disponible potabilizada,2010,276
12,Galicia,Volumen de agua disponible potabilizada,2009,290
12,Galicia,Volumen de agua disponible potabilizada,2008,301
12,Galicia,Volumen de agua disponible potabilizada,2007,319
12,Galicia,Volumen de agua disponible potabilizada,2006,297
12,Galicia,Volumen de agua disponible potabilizada,2005,330
12,Galicia,Volumen de agua disponible potabilizada,2004,360
12,Galicia,Volumen de agua disponible potabilizada,2003,349
12,Galicia,Volumen de agua disponible potabilizada,2002,357
12,Galicia,Volumen de agua disponible potabilizada,2001,347
12,Galicia,Volumen de agua disponible potabilizada,2000,330
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2022,288
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2020,247
