code,region,principales_indicadores,periodo,total
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2022,"5,7"
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2020,"5,6"
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2018,"5,7"
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2016,"5,5"
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2014,"5,6"
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2013,"5,8"
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2012,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2011,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2010,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2009,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2008,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2007,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2006,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2005,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2004,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2003,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2002,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2001,..
00,Total Nacional,Longitud de la red de suministro por habitante (metros/habitante),2000,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"4,5"
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"3,1"
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"3,1"
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"3,1"
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"3,2"
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"3,2"
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
00,Total Nacional,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2022,2.543
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2020,2.448
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2018,2.476
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2016,2.728
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2014,2.503
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2013,2.492
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
00,Total Nacional,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
00,Total Nacional,Número de tanques de tormenta,2022,275
00,Total Nacional,Número de tanques de tormenta,2020,270
00,Total Nacional,Número de tanques de tormenta,2018,268
00,Total Nacional,Número de tanques de tormenta,2016,275
00,Total Nacional,Número de tanques de tormenta,2014,314
00,Total Nacional,Número de tanques de tormenta,2013,272
00,Total Nacional,Número de tanques de tormenta,2012,..
00,Total Nacional,Número de tanques de tormenta,2011,..
00,Total Nacional,Número de tanques de tormenta,2010,..
00,Total Nacional,Número de tanques de tormenta,2009,..
00,Total Nacional,Número de tanques de tormenta,2008,..
00,Total Nacional,Número de tanques de tormenta,2007,..
00,Total Nacional,Número de tanques de tormenta,2006,..
00,Total Nacional,Número de tanques de tormenta,2005,..
00,Total Nacional,Número de tanques de tormenta,2004,..
00,Total Nacional,Número de tanques de tormenta,2003,..
00,Total Nacional,Número de tanques de tormenta,2002,..
00,Total Nacional,Número de tanques de tormenta,2001,..
00,Total Nacional,Número de tanques de tormenta,2000,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2022,"5,3"
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2020,"5,4"
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2018,"5,4"
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2016,"5,3"
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2014,"5,5"
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2013,"5,3"
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2012,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2011,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2010,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2009,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2008,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2007,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2006,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2005,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2004,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2003,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2002,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2001,..
01,Andalucía,Longitud de la red de suministro por habitante (metros/habitante),2000,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"4,0"
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"3,8"
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"3,6"
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"3,7"
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"3,8"
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"3,7"
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
01,Andalucía,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2022,3.054
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2020,2.833
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2018,2.734
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2016,3.559
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2014,3.281
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2013,3.208
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
01,Andalucía,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
01,Andalucía,Número de tanques de tormenta,2022,9
01,Andalucía,Número de tanques de tormenta,2020,9
01,Andalucía,Número de tanques de tormenta,2018,9
01,Andalucía,Número de tanques de tormenta,2016,8
01,Andalucía,Número de tanques de tormenta,2014,8
01,Andalucía,Número de tanques de tormenta,2013,6
01,Andalucía,Número de tanques de tormenta,2012,..
01,Andalucía,Número de tanques de tormenta,2011,..
01,Andalucía,Número de tanques de tormenta,2010,..
01,Andalucía,Número de tanques de tormenta,2009,..
01,Andalucía,Número de tanques de tormenta,2008,..
01,Andalucía,Número de tanques de tormenta,2007,..
01,Andalucía,Número de tanques de tormenta,2006,..
01,Andalucía,Número de tanques de tormenta,2005,..
01,Andalucía,Número de tanques de tormenta,2004,..
01,Andalucía,Número de tanques de tormenta,2003,..
01,Andalucía,Número de tanques de tormenta,2002,..
01,Andalucía,Número de tanques de tormenta,2001,..
01,Andalucía,Número de tanques de tormenta,2000,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2022,"4,2"
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2020,"4,1"
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2018,"3,9"
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2016,"4,1"
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2014,"3,9"
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2013,"3,7"
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2012,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2011,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2010,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2009,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2008,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2007,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2006,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2005,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2004,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2003,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2002,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2001,..
02,Aragón,Longitud de la red de suministro por habitante (metros/habitante),2000,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"2,1"
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"3,5"
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"3,6"
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"3,7"
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"3,3"
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"3,0"
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
02,Aragón,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2022,5.841
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2020,5.574
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2018,4.940
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2016,4.176
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2014,5.170
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2013,5.683
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
02,Aragón,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
02,Aragón,Número de tanques de tormenta,2022,12
02,Aragón,Número de tanques de tormenta,2020,9
02,Aragón,Número de tanques de tormenta,2018,9
02,Aragón,Número de tanques de tormenta,2016,12
02,Aragón,Número de tanques de tormenta,2014,12
02,Aragón,Número de tanques de tormenta,2013,9
02,Aragón,Número de tanques de tormenta,2012,..
02,Aragón,Número de tanques de tormenta,2011,..
02,Aragón,Número de tanques de tormenta,2010,..
02,Aragón,Número de tanques de tormenta,2009,..
02,Aragón,Número de tanques de tormenta,2008,..
02,Aragón,Número de tanques de tormenta,2007,..
02,Aragón,Número de tanques de tormenta,2006,..
02,Aragón,Número de tanques de tormenta,2005,..
02,Aragón,Número de tanques de tormenta,2004,..
02,Aragón,Número de tanques de tormenta,2003,..
02,Aragón,Número de tanques de tormenta,2002,..
02,Aragón,Número de tanques de tormenta,2001,..
02,Aragón,Número de tanques de tormenta,2000,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2022,"8,7"
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2020,"8,6"
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2018,"8,1"
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2016,"8,6"
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2014,"8,1"
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2013,"9,0"
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2012,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2011,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2010,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2009,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2008,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2007,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2006,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2005,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2004,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2003,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2002,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2001,..
03,"Asturias, Principado de",Longitud de la red de suministro por habitante (metros/habitante),2000,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"4,6"
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"5,0"
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"4,8"
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"5,0"
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"4,9"
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"5,1"
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2022,3.231
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2020,2.323
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2018,1.889
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2016,2.358
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2014,2.317
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2013,2.467
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2012,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2011,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2010,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2009,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2008,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2007,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2006,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2005,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2004,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2003,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2002,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2001,..
03,"Asturias, Principado de",Pérdidas reales por km de red de suministro (m3/km/año),2000,..
03,"Asturias, Principado de",Número de tanques de tormenta,2022,1
03,"Asturias, Principado de",Número de tanques de tormenta,2020,1
03,"Asturias, Principado de",Número de tanques de tormenta,2018,1
03,"Asturias, Principado de",Número de tanques de tormenta,2016,0
03,"Asturias, Principado de",Número de tanques de tormenta,2014,0
03,"Asturias, Principado de",Número de tanques de tormenta,2013,0
03,"Asturias, Principado de",Número de tanques de tormenta,2012,..
03,"Asturias, Principado de",Número de tanques de tormenta,2011,..
03,"Asturias, Principado de",Número de tanques de tormenta,2010,..
03,"Asturias, Principado de",Número de tanques de tormenta,2009,..
03,"Asturias, Principado de",Número de tanques de tormenta,2008,..
03,"Asturias, Principado de",Número de tanques de tormenta,2007,..
03,"Asturias, Principado de",Número de tanques de tormenta,2006,..
03,"Asturias, Principado de",Número de tanques de tormenta,2005,..
03,"Asturias, Principado de",Número de tanques de tormenta,2004,..
03,"Asturias, Principado de",Número de tanques de tormenta,2003,..
03,"Asturias, Principado de",Número de tanques de tormenta,2002,..
03,"Asturias, Principado de",Número de tanques de tormenta,2001,..
03,"Asturias, Principado de",Número de tanques de tormenta,2000,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2022,"4,1"
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2020,"3,4"
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2018,"3,6"
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2016,"3,6"
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2014,"3,7"
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2013,"3,8"
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2012,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2011,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2010,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2009,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2008,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2007,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2006,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2005,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2004,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2003,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2002,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2001,..
04,"Balears, Illes",Longitud de la red de suministro por habitante (metros/habitante),2000,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"2,3"
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"3,2"
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"3,1"
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"3,2"
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"3,3"
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"3,3"
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
04,"Balears, Illes",Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2022,3.757
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2020,4.812
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2018,5.007
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2016,5.536
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2014,4.527
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2013,4.058
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2012,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2011,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2010,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2009,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2008,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2007,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2006,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2005,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2004,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2003,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2002,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2001,..
04,"Balears, Illes",Pérdidas reales por km de red de suministro (m3/km/año),2000,..
04,"Balears, Illes",Número de tanques de tormenta,2022,0
04,"Balears, Illes",Número de tanques de tormenta,2020,0
04,"Balears, Illes",Número de tanques de tormenta,2018,0
04,"Balears, Illes",Número de tanques de tormenta,2016,0
04,"Balears, Illes",Número de tanques de tormenta,2014,0
04,"Balears, Illes",Número de tanques de tormenta,2013,0
04,"Balears, Illes",Número de tanques de tormenta,2012,..
04,"Balears, Illes",Número de tanques de tormenta,2011,..
04,"Balears, Illes",Número de tanques de tormenta,2010,..
04,"Balears, Illes",Número de tanques de tormenta,2009,..
04,"Balears, Illes",Número de tanques de tormenta,2008,..
04,"Balears, Illes",Número de tanques de tormenta,2007,..
04,"Balears, Illes",Número de tanques de tormenta,2006,..
04,"Balears, Illes",Número de tanques de tormenta,2005,..
04,"Balears, Illes",Número de tanques de tormenta,2004,..
04,"Balears, Illes",Número de tanques de tormenta,2003,..
04,"Balears, Illes",Número de tanques de tormenta,2002,..
04,"Balears, Illes",Número de tanques de tormenta,2001,..
04,"Balears, Illes",Número de tanques de tormenta,2000,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2022,"5,9"
