region_code,region,principales_indicadores,periodo,total
00,Total Nacional,Coste unitario del agua,2022,"1,92"
00,Total Nacional,Coste unitario del agua,2020,"1,92"
00,Total Nacional,Coste unitario del agua,2018,"1,91"
00,Total Nacional,Coste unitario del agua,2016,"1,95"
00,Total Nacional,Coste unitario del agua,2014,"1,89"
00,Total Nacional,Coste unitario del agua,2013,"1,83"
00,Total Nacional,Coste unitario del agua,2012,"1,73"
00,Total Nacional,Coste unitario del agua,2011,"1,54"
00,Total Nacional,Coste unitario del agua,2010,"1,51"
00,Total Nacional,Coste unitario del agua,2009,"1,42"
00,Total Nacional,Coste unitario del agua,2008,"1,31"
00,Total Nacional,Coste unitario del agua,2007,"1,26"
00,Total Nacional,Coste unitario del agua,2006,"1,07"
00,Total Nacional,Coste unitario del agua,2005,"1,00"
00,Total Nacional,Coste unitario del agua,2004,"0,95"
00,Total Nacional,Coste unitario del agua,2003,"0,86"
00,Total Nacional,Coste unitario del agua,2002,"0,81"
00,Total Nacional,Coste unitario del agua,2001,"0,76"
00,Total Nacional,Coste unitario del agua,2000,"0,73"
00,Total Nacional,1 Suministro de agua,2022,"1,16"
00,Total Nacional,1 Suministro de agua,2020,"1,14"
00,Total Nacional,1 Suministro de agua,2018,"1,13"
00,Total Nacional,1 Suministro de agua,2016,"1,17"
00,Total Nacional,1 Suministro de agua,2014,"1,10"
00,Total Nacional,1 Suministro de agua,2013,"1,09"
00,Total Nacional,1 Suministro de agua,2012,"1,03"
00,Total Nacional,1 Suministro de agua,2011,"0,95"
00,Total Nacional,1 Suministro de agua,2010,"0,92"
00,Total Nacional,1 Suministro de agua,2009,"0,88"
00,Total Nacional,1 Suministro de agua,2008,"0,81"
00,Total Nacional,1 Suministro de agua,2007,"0,75"
00,Total Nacional,1 Suministro de agua,2006,"0,71"
00,Total Nacional,1 Suministro de agua,2005,"0,67"
00,Total Nacional,1 Suministro de agua,2004,"0,66"
00,Total Nacional,1 Suministro de agua,2003,"0,64"
00,Total Nacional,1 Suministro de agua,2002,"0,61"
00,Total Nacional,1 Suministro de agua,2001,"0,57"
00,Total Nacional,1 Suministro de agua,2000,"0,56"
00,Total Nacional,2 Alcantarillado y Depuración,2022,"0,76"
00,Total Nacional,2 Alcantarillado y Depuración,2020,"0,78"
00,Total Nacional,2 Alcantarillado y Depuración,2018,"0,78"
00,Total Nacional,2 Alcantarillado y Depuración,2016,"0,78"
00,Total Nacional,2 Alcantarillado y Depuración,2014,"0,79"
00,Total Nacional,2 Alcantarillado y Depuración,2013,"0,74"
00,Total Nacional,2 Alcantarillado y Depuración,2012,"0,70"
00,Total Nacional,2 Alcantarillado y Depuración,2011,"0,59"
00,Total Nacional,2 Alcantarillado y Depuración,2010,"0,59"
00,Total Nacional,2 Alcantarillado y Depuración,2009,"0,54"
00,Total Nacional,2 Alcantarillado y Depuración,2008,"0,50"
00,Total Nacional,2 Alcantarillado y Depuración,2007,"0,51"
00,Total Nacional,2 Alcantarillado y Depuración,2006,"0,36"
00,Total Nacional,2 Alcantarillado y Depuración,2005,"0,33"
00,Total Nacional,2 Alcantarillado y Depuración,2004,"0,29"
00,Total Nacional,2 Alcantarillado y Depuración,2003,"0,22"
00,Total Nacional,2 Alcantarillado y Depuración,2002,"0,20"
00,Total Nacional,2 Alcantarillado y Depuración,2001,"0,19"
00,Total Nacional,2 Alcantarillado y Depuración,2000,"0,17"
01,Andalucía,Coste unitario del agua,2022,"1,92"
01,Andalucía,Coste unitario del agua,2020,"1,85"
01,Andalucía,Coste unitario del agua,2018,"1,83"
01,Andalucía,Coste unitario del agua,2016,"1,80"
01,Andalucía,Coste unitario del agua,2014,"1,81"
01,Andalucía,Coste unitario del agua,2013,"1,74"
01,Andalucía,Coste unitario del agua,2012,"1,62"
01,Andalucía,Coste unitario del agua,2011,"1,46"
01,Andalucía,Coste unitario del agua,2010,"1,36"
01,Andalucía,Coste unitario del agua,2009,"1,25"
01,Andalucía,Coste unitario del agua,2008,"1,12"
01,Andalucía,Coste unitario del agua,2007,"1,11"
01,Andalucía,Coste unitario del agua,2006,"0,96"
01,Andalucía,Coste unitario del agua,2005,"0,92"
01,Andalucía,Coste unitario del agua,2004,"0,94"
01,Andalucía,Coste unitario del agua,2003,"0,79"
01,Andalucía,Coste unitario del agua,2002,"0,69"
01,Andalucía,Coste unitario del agua,2001,"0,64"
01,Andalucía,Coste unitario del agua,2000,"0,60"
01,Andalucía,1 Suministro de agua,2022,"1,08"
01,Andalucía,1 Suministro de agua,2020,"1,06"
01,Andalucía,1 Suministro de agua,2018,"1,05"
01,Andalucía,1 Suministro de agua,2016,"1,08"
01,Andalucía,1 Suministro de agua,2014,"1,06"
01,Andalucía,1 Suministro de agua,2013,"1,04"
01,Andalucía,1 Suministro de agua,2012,"0,97"
01,Andalucía,1 Suministro de agua,2011,"0,89"
01,Andalucía,1 Suministro de agua,2010,"0,85"
01,Andalucía,1 Suministro de agua,2009,"0,80"
01,Andalucía,1 Suministro de agua,2008,"0,72"
01,Andalucía,1 Suministro de agua,2007,"0,69"
01,Andalucía,1 Suministro de agua,2006,"0,64"
01,Andalucía,1 Suministro de agua,2005,"0,59"
01,Andalucía,1 Suministro de agua,2004,"0,63"
01,Andalucía,1 Suministro de agua,2003,"0,56"
01,Andalucía,1 Suministro de agua,2002,"0,48"
01,Andalucía,1 Suministro de agua,2001,"0,44"
01,Andalucía,1 Suministro de agua,2000,"0,39"
01,Andalucía,2 Alcantarillado y Depuración,2022,"0,84"
01,Andalucía,2 Alcantarillado y Depuración,2020,"0,79"
01,Andalucía,2 Alcantarillado y Depuración,2018,"0,78"
01,Andalucía,2 Alcantarillado y Depuración,2016,"0,72"
01,Andalucía,2 Alcantarillado y Depuración,2014,"0,75"
01,Andalucía,2 Alcantarillado y Depuración,2013,"0,70"
01,Andalucía,2 Alcantarillado y Depuración,2012,"0,65"
01,Andalucía,2 Alcantarillado y Depuración,2011,"0,57"
01,Andalucía,2 Alcantarillado y Depuración,2010,"0,51"
01,Andalucía,2 Alcantarillado y Depuración,2009,"0,45"
01,Andalucía,2 Alcantarillado y Depuración,2008,"0,40"
01,Andalucía,2 Alcantarillado y Depuración,2007,"0,42"
01,Andalucía,2 Alcantarillado y Depuración,2006,"0,32"
01,Andalucía,2 Alcantarillado y Depuración,2005,"0,33"
01,Andalucía,2 Alcantarillado y Depuración,2004,"0,31"
01,Andalucía,2 Alcantarillado y Depuración,2003,"0,23"
01,Andalucía,2 Alcantarillado y Depuración,2002,"0,21"
01,Andalucía,2 Alcantarillado y Depuración,2001,"0,20"
01,Andalucía,2 Alcantarillado y Depuración,2000,"0,21"
02,Aragón,Coste unitario del agua,2022,"1,84"
02,Aragón,Coste unitario del agua,2020,"1,61"
02,Aragón,Coste unitario del agua,2018,"1,53"
02,Aragón,Coste unitario del agua,2016,"1,52"
02,Aragón,Coste unitario del agua,2014,"1,45"
02,Aragón,Coste unitario del agua,2013,"1,46"
02,Aragón,Coste unitario del agua,2012,"1,29"
02,Aragón,Coste unitario del agua,2011,"1,29"
02,Aragón,Coste unitario del agua,2010,"1,34"
02,Aragón,Coste unitario del agua,2009,"1,27"
02,Aragón,Coste unitario del agua,2008,"1,18"
02,Aragón,Coste unitario del agua,2007,"1,46"
02,Aragón,Coste unitario del agua,2006,"1,04"
02,Aragón,Coste unitario del agua,2005,"0,87"
02,Aragón,Coste unitario del agua,2004,"0,82"
02,Aragón,Coste unitario del agua,2003,"0,66"
02,Aragón,Coste unitario del agua,2002,"0,62"
02,Aragón,Coste unitario del agua,2001,"0,59"
02,Aragón,Coste unitario del agua,2000,"0,58"
02,Aragón,1 Suministro de agua,2022,"0,65"
02,Aragón,1 Suministro de agua,2020,"0,71"
02,Aragón,1 Suministro de agua,2018,"0,69"
02,Aragón,1 Suministro de agua,2016,"0,74"
02,Aragón,1 Suministro de agua,2014,"0,69"
02,Aragón,1 Suministro de agua,2013,"0,70"
02,Aragón,1 Suministro de agua,2012,"0,66"
02,Aragón,1 Suministro de agua,2011,"0,59"
02,Aragón,1 Suministro de agua,2010,"0,62"
02,Aragón,1 Suministro de agua,2009,"0,60"
02,Aragón,1 Suministro de agua,2008,"0,56"
02,Aragón,1 Suministro de agua,2007,"0,56"
02,Aragón,1 Suministro de agua,2006,"0,47"
02,Aragón,1 Suministro de agua,2005,"0,40"
02,Aragón,1 Suministro de agua,2004,"0,41"
02,Aragón,1 Suministro de agua,2003,"0,42"
02,Aragón,1 Suministro de agua,2002,"0,38"
02,Aragón,1 Suministro de agua,2001,"0,37"
02,Aragón,1 Suministro de agua,2000,"0,37"
02,Aragón,2 Alcantarillado y Depuración,2022,"1,19"
02,Aragón,2 Alcantarillado y Depuración,2020,"0,90"
02,Aragón,2 Alcantarillado y Depuración,2018,"0,84"
02,Aragón,2 Alcantarillado y Depuración,2016,"0,78"
02,Aragón,2 Alcantarillado y Depuración,2014,"0,76"
02,Aragón,2 Alcantarillado y Depuración,2013,"0,76"
02,Aragón,2 Alcantarillado y Depuración,2012,"0,63"
02,Aragón,2 Alcantarillado y Depuración,2011,"0,70"
02,Aragón,2 Alcantarillado y Depuración,2010,"0,72"
02,Aragón,2 Alcantarillado y Depuración,2009,"0,67"
02,Aragón,2 Alcantarillado y Depuración,2008,"0,62"
02,Aragón,2 Alcantarillado y Depuración,2007,"0,90"
02,Aragón,2 Alcantarillado y Depuración,2006,"0,57"
02,Aragón,2 Alcantarillado y Depuración,2005,"0,47"
02,Aragón,2 Alcantarillado y Depuración,2004,"0,41"
02,Aragón,2 Alcantarillado y Depuración,2003,"0,24"
02,Aragón,2 Alcantarillado y Depuración,2002,"0,24"
02,Aragón,2 Alcantarillado y Depuración,2001,"0,22"
02,Aragón,2 Alcantarillado y Depuración,2000,"0,21"
03,"Asturias, Principado de",Coste unitario del agua,2022,"1,43"
03,"Asturias, Principado de",Coste unitario del agua,2020,"1,38"
03,"Asturias, Principado de",Coste unitario del agua,2018,"1,40"
03,"Asturias, Principado de",Coste unitario del agua,2016,"1,27"
03,"Asturias, Principado de",Coste unitario del agua,2014,"1,32"
03,"Asturias, Principado de",Coste unitario del agua,2013,"1,32"
03,"Asturias, Principado de",Coste unitario del agua,2012,"1,29"
03,"Asturias, Principado de",Coste unitario del agua,2011,"1,17"
03,"Asturias, Principado de",Coste unitario del agua,2010,"1,07"
03,"Asturias, Principado de",Coste unitario del agua,2009,"1,10"
03,"Asturias, Principado de",Coste unitario del agua,2008,"0,94"
03,"Asturias, Principado de",Coste unitario del agua,2007,"0,92"
03,"Asturias, Principado de",Coste unitario del agua,2006,"0,77"
03,"Asturias, Principado de",Coste unitario del agua,2005,"0,74"
03,"Asturias, Principado de",Coste unitario del agua,2004,"0,65"
03,"Asturias, Principado de",Coste unitario del agua,2003,"0,65"
03,"Asturias, Principado de",Coste unitario del agua,2002,"0,59"
03,"Asturias, Principado de",Coste unitario del agua,2001,"0,55"
03,"Asturias, Principado de",Coste unitario del agua,2000,"0,51"
03,"Asturias, Principado de",1 Suministro de agua,2022,"0,78"
03,"Asturias, Principado de",1 Suministro de agua,2020,"0,66"
03,"Asturias, Principado de",1 Suministro de agua,2018,"0,64"
03,"Asturias, Principado de",1 Suministro de agua,2016,"0,68"
03,"Asturias, Principado de",1 Suministro de agua,2014,"0,60"
03,"Asturias, Principado de",1 Suministro de agua,2013,"0,68"
03,"Asturias, Principado de",1 Suministro de agua,2012,"0,67"
03,"Asturias, Principado de",1 Suministro de agua,2011,"0,62"
03,"Asturias, Principado de",1 Suministro de agua,2010,"0,56"
03,"Asturias, Principado de",1 Suministro de agua,2009,"0,58"
03,"Asturias, Principado de",1 Suministro de agua,2008,"0,53"
03,"Asturias, Principado de",1 Suministro de agua,2007,"0,51"
03,"Asturias, Principado de",1 Suministro de agua,2006,"0,46"
03,"Asturias, Principado de",1 Suministro de agua,2005,"0,47"
03,"Asturias, Principado de",1 Suministro de agua,2004,"0,48"
03,"Asturias, Principado de",1 Suministro de agua,2003,"0,41"
03,"Asturias, Principado de",1 Suministro de agua,2002,"0,39"
03,"Asturias, Principado de",1 Suministro de agua,2001,"0,36"
03,"Asturias, Principado de",1 Suministro de agua,2000,"0,33"
03,"Asturias, Principado de",2 Alcantarillado y Depuración,2022,"0,65"
03,"Asturias, Principado de",2 Alcantarillado y Depuración,2020,"0,72"
03,"Asturias, Principado de",2 Alcantarillado y Depuración,2018,"0,76"
03,"Asturias, Principado de",2 Alcantarillado y Depuración,2016,"0,59"
