code,region,tipo_de_indicador,periodo,total
00,Total Nacional,Volumen de aguas residuales tratadas,2022,15.428.404
00,Total Nacional,Volumen de aguas residuales tratadas,2020,13.361.642
00,Total Nacional,Volumen de aguas residuales tratadas,2018,13.684.587
00,Total Nacional,Volumen de aguas residuales tratadas,2016,12.949.076
00,Total Nacional,Volumen de aguas residuales tratadas,2014,13.540.084
00,Total Nacional,Volumen de aguas residuales tratadas,2013,13.693.645
00,Total Nacional,Volumen de aguas residuales tratadas,2012,13.592.255
00,Total Nacional,Volumen de aguas residuales tratadas,2011,13.497.518
00,Total Nacional,Volumen de aguas residuales tratadas,2010,13.326.802
00,Total Nacional,Volumen de aguas residuales tratadas,2009,12.800.974
00,Total Nacional,Volumen de aguas residuales tratadas,2008,12.371.505
00,Total Nacional,Volumen de aguas residuales tratadas,2007,12.519.495
00,Total Nacional,Volumen de aguas residuales tratadas,2006,13.371.704
00,Total Nacional,Volumen de aguas residuales tratadas,2005,13.804.901
00,Total Nacional,Volumen de aguas residuales tratadas,2004,13.600.198
00,Total Nacional,Volumen de aguas residuales tratadas,2003,8.490.051
00,Total Nacional,Volumen de aguas residuales tratadas,2002,8.016.351
00,Total Nacional,Volumen de aguas residuales tratadas,2001,7.699.936
00,Total Nacional,Volumen de aguas residuales tratadas,2000,7.752.624
00,Total Nacional,Volumen total de agua reutilizada,2022,1.238.912
00,Total Nacional,Volumen total de agua reutilizada,2020,1.457.620
00,Total Nacional,Volumen total de agua reutilizada,2018,1.534.100
00,Total Nacional,Volumen total de agua reutilizada,2016,1.350.536
00,Total Nacional,Volumen total de agua reutilizada,2014,1.453.995
00,Total Nacional,Volumen total de agua reutilizada,2013,1.455.509
00,Total Nacional,Volumen total de agua reutilizada,2012,1.502.614
00,Total Nacional,Volumen total de agua reutilizada,2011,1.666.429
00,Total Nacional,Volumen total de agua reutilizada,2010,1.346.008
00,Total Nacional,Volumen total de agua reutilizada,2009,1.464.261
00,Total Nacional,Volumen total de agua reutilizada,2008,1.439.832
00,Total Nacional,Volumen total de agua reutilizada,2007,1.372.115
00,Total Nacional,Volumen total de agua reutilizada,2006,1.335.146
00,Total Nacional,Volumen total de agua reutilizada,2005,1.083.551
00,Total Nacional,Volumen total de agua reutilizada,2004,1.007.994
00,Total Nacional,Volumen total de agua reutilizada,2003,463.557
00,Total Nacional,Volumen total de agua reutilizada,2002,496.714
00,Total Nacional,Volumen total de agua reutilizada,2001,561.599
00,Total Nacional,Volumen total de agua reutilizada,2000,733.894
00,Total Nacional,Importe facturado por alcantarillado y depuración,2022,2.410.272
00,Total Nacional,Importe facturado por alcantarillado y depuración,2020,2.481.515
00,Total Nacional,Importe facturado por alcantarillado y depuración,2018,2.502.060
00,Total Nacional,Importe facturado por alcantarillado y depuración,2016,2.485.747
00,Total Nacional,Importe facturado por alcantarillado y depuración,2014,2.536.798
00,Total Nacional,Importe facturado por alcantarillado y depuración,2013,2.383.001
00,Total Nacional,Importe facturado por alcantarillado y depuración,2012,2.346.109
00,Total Nacional,Importe facturado por alcantarillado y depuración,2011,2.005.529
00,Total Nacional,Importe facturado por alcantarillado y depuración,2010,1.991.090
00,Total Nacional,Importe facturado por alcantarillado y depuración,2009,1.885.025
00,Total Nacional,Importe facturado por alcantarillado y depuración,2008,1.851.494
00,Total Nacional,Importe facturado por alcantarillado y depuración,2007,1.940.830
00,Total Nacional,Importe facturado por alcantarillado y depuración,2006,1.426.699
00,Total Nacional,Importe facturado por alcantarillado y depuración,2005,1.329.547
00,Total Nacional,Importe facturado por alcantarillado y depuración,2004,1.164.635
00,Total Nacional,Importe facturado por alcantarillado y depuración,2003,886.061
00,Total Nacional,Importe facturado por alcantarillado y depuración,2002,777.326
00,Total Nacional,Importe facturado por alcantarillado y depuración,2001,735.009
00,Total Nacional,Importe facturado por alcantarillado y depuración,2000,649.634
00,Total Nacional,Longitud de la red de alcantarillado (km),2022,213.431
00,Total Nacional,Longitud de la red de alcantarillado (km),2020,148.829
00,Total Nacional,Longitud de la red de alcantarillado (km),2018,147.237
00,Total Nacional,Longitud de la red de alcantarillado (km),2016,146.414
00,Total Nacional,Longitud de la red de alcantarillado (km),2014,146.938
00,Total Nacional,Longitud de la red de alcantarillado (km),2013,148.847
00,Total Nacional,Longitud de la red de alcantarillado (km),2012,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2011,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2010,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2009,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2008,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2007,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2006,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2005,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2004,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2003,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2002,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2001,..
00,Total Nacional,Longitud de la red de alcantarillado (km),2000,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,1.161.058
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,1.148.222
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,1.210.447
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,1.174.425
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,1.131.632
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,1.122.608
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,1.233.393
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,1.331.577
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
00,Total Nacional,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
01,Andalucía,Volumen de aguas residuales tratadas,2022,1.637.261
01,Andalucía,Volumen de aguas residuales tratadas,2020,1.915.525
01,Andalucía,Volumen de aguas residuales tratadas,2018,2.113.908
01,Andalucía,Volumen de aguas residuales tratadas,2016,1.912.804
01,Andalucía,Volumen de aguas residuales tratadas,2014,2.005.740
01,Andalucía,Volumen de aguas residuales tratadas,2013,2.073.031
01,Andalucía,Volumen de aguas residuales tratadas,2012,2.330.840
01,Andalucía,Volumen de aguas residuales tratadas,2011,2.256.741
01,Andalucía,Volumen de aguas residuales tratadas,2010,1.838.496
01,Andalucía,Volumen de aguas residuales tratadas,2009,1.566.714
01,Andalucía,Volumen de aguas residuales tratadas,2008,1.488.514
01,Andalucía,Volumen de aguas residuales tratadas,2007,1.387.265
01,Andalucía,Volumen de aguas residuales tratadas,2006,1.767.317
01,Andalucía,Volumen de aguas residuales tratadas,2005,1.745.600
01,Andalucía,Volumen de aguas residuales tratadas,2004,1.996.737
01,Andalucía,Volumen de aguas residuales tratadas,2003,1.642.305
01,Andalucía,Volumen de aguas residuales tratadas,2002,1.543.520
01,Andalucía,Volumen de aguas residuales tratadas,2001,1.581.312
01,Andalucía,Volumen de aguas residuales tratadas,2000,1.526.363
01,Andalucía,Volumen total de agua reutilizada,2022,89.149
01,Andalucía,Volumen total de agua reutilizada,2020,99.968
01,Andalucía,Volumen total de agua reutilizada,2018,101.541
01,Andalucía,Volumen total de agua reutilizada,2016,113.471
01,Andalucía,Volumen total de agua reutilizada,2014,157.083
01,Andalucía,Volumen total de agua reutilizada,2013,172.260
01,Andalucía,Volumen total de agua reutilizada,2012,240.384
01,Andalucía,Volumen total de agua reutilizada,2011,313.820
01,Andalucía,Volumen total de agua reutilizada,2010,338.035
01,Andalucía,Volumen total de agua reutilizada,2009,326.892
01,Andalucía,Volumen total de agua reutilizada,2008,264.917
01,Andalucía,Volumen total de agua reutilizada,2007,333.936
01,Andalucía,Volumen total de agua reutilizada,2006,124.125
01,Andalucía,Volumen total de agua reutilizada,2005,130.757
01,Andalucía,Volumen total de agua reutilizada,2004,143.990
01,Andalucía,Volumen total de agua reutilizada,2003,106.897
01,Andalucía,Volumen total de agua reutilizada,2002,100.443
01,Andalucía,Volumen total de agua reutilizada,2001,70.547
01,Andalucía,Volumen total de agua reutilizada,2000,115.005
01,Andalucía,Importe facturado por alcantarillado y depuración,2022,507.257
01,Andalucía,Importe facturado por alcantarillado y depuración,2020,454.552
01,Andalucía,Importe facturado por alcantarillado y depuración,2018,426.852
01,Andalucía,Importe facturado por alcantarillado y depuración,2016,390.594
01,Andalucía,Importe facturado por alcantarillado y depuración,2014,418.635
01,Andalucía,Importe facturado por alcantarillado y depuración,2013,381.132
01,Andalucía,Importe facturado por alcantarillado y depuración,2012,374.806
01,Andalucía,Importe facturado por alcantarillado y depuración,2011,331.882
01,Andalucía,Importe facturado por alcantarillado y depuración,2010,296.192
01,Andalucía,Importe facturado por alcantarillado y depuración,2009,284.071
01,Andalucía,Importe facturado por alcantarillado y depuración,2008,267.801
01,Andalucía,Importe facturado por alcantarillado y depuración,2007,283.755
01,Andalucía,Importe facturado por alcantarillado y depuración,2006,244.127
01,Andalucía,Importe facturado por alcantarillado y depuración,2005,275.825
01,Andalucía,Importe facturado por alcantarillado y depuración,2004,242.715
01,Andalucía,Importe facturado por alcantarillado y depuración,2003,169.640
01,Andalucía,Importe facturado por alcantarillado y depuración,2002,147.016
01,Andalucía,Importe facturado por alcantarillado y depuración,2001,140.699
01,Andalucía,Importe facturado por alcantarillado y depuración,2000,138.425
01,Andalucía,Longitud de la red de alcantarillado (km),2022,34.145
01,Andalucía,Longitud de la red de alcantarillado (km),2020,32.269
01,Andalucía,Longitud de la red de alcantarillado (km),2018,30.621
01,Andalucía,Longitud de la red de alcantarillado (km),2016,30.771
01,Andalucía,Longitud de la red de alcantarillado (km),2014,32.042
01,Andalucía,Longitud de la red de alcantarillado (km),2013,30.746
01,Andalucía,Longitud de la red de alcantarillado (km),2012,..
01,Andalucía,Longitud de la red de alcantarillado (km),2011,..
01,Andalucía,Longitud de la red de alcantarillado (km),2010,..
01,Andalucía,Longitud de la red de alcantarillado (km),2009,..
01,Andalucía,Longitud de la red de alcantarillado (km),2008,..
01,Andalucía,Longitud de la red de alcantarillado (km),2007,..
01,Andalucía,Longitud de la red de alcantarillado (km),2006,..
01,Andalucía,Longitud de la red de alcantarillado (km),2005,..
01,Andalucía,Longitud de la red de alcantarillado (km),2004,..
01,Andalucía,Longitud de la red de alcantarillado (km),2003,..
01,Andalucía,Longitud de la red de alcantarillado (km),2002,..
01,Andalucía,Longitud de la red de alcantarillado (km),2001,..
01,Andalucía,Longitud de la red de alcantarillado (km),2000,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,237.566
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,205.899
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,233.977
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,230.688
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,232.900
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,220.309
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,242.048
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,261.282
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
01,Andalucía,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
02,Aragón,Volumen de aguas residuales tratadas,2022,586.480
02,Aragón,Volumen de aguas residuales tratadas,2020,533.675
02,Aragón,Volumen de aguas residuales tratadas,2018,478.592
02,Aragón,Volumen de aguas residuales tratadas,2016,526.337
02,Aragón,Volumen de aguas residuales tratadas,2014,552.592
02,Aragón,Volumen de aguas residuales tratadas,2013,557.871
02,Aragón,Volumen de aguas residuales tratadas,2012,512.896
02,Aragón,Volumen de aguas residuales tratadas,2011,549.061
02,Aragón,Volumen de aguas residuales tratadas,2010,649.614
02,Aragón,Volumen de aguas residuales tratadas,2009,677.212
02,Aragón,Volumen de aguas residuales tratadas,2008,617.991
02,Aragón,Volumen de aguas residuales tratadas,2007,590.011
02,Aragón,Volumen de aguas residuales tratadas,2006,552.921
02,Aragón,Volumen de aguas residuales tratadas,2005,580.191
02,Aragón,Volumen de aguas residuales tratadas,2004,572.649
02,Aragón,Volumen de aguas residuales tratadas,2003,292.031
02,Aragón,Volumen de aguas residuales tratadas,2002,247.118
02,Aragón,Volumen de aguas residuales tratadas,2001,247.468
02,Aragón,Volumen de aguas residuales tratadas,2000,257.880
02,Aragón,Volumen total de agua reutilizada,2022,1.807
02,Aragón,Volumen total de agua reutilizada,2020,10.043
02,Aragón,Volumen total de agua reutilizada,2018,37.180
02,Aragón,Volumen total de agua reutilizada,2016,4.063
02,Aragón,Volumen total de agua reutilizada,2014,4.189
02,Aragón,Volumen total de agua reutilizada,2013,4.363
02,Aragón,Volumen total de agua reutilizada,2012,3.410
02,Aragón,Volumen total de agua reutilizada,2011,4.022
02,Aragón,Volumen total de agua reutilizada,2010,4.936
02,Aragón,Volumen total de agua reutilizada,2009,3.712
02,Aragón,Volumen total de agua reutilizada,2008,2.336
02,Aragón,Volumen total de agua reutilizada,2007,2.565
02,Aragón,Volumen total de agua reutilizada,2006,1.053
02,Aragón,Volumen total de agua reutilizada,2005,4.078
02,Aragón,Volumen total de agua reutilizada,2004,959
02,Aragón,Volumen total de agua reutilizada,2003,266
02,Aragón,Volumen total de agua reutilizada,2002,36.069
02,Aragón,Volumen total de agua reutilizada,2001,31.213
02,Aragón,Volumen total de agua reutilizada,2000,31.000
02,Aragón,Importe facturado por alcantarillado y depuración,2022,110.444
02,Aragón,Importe facturado por alcantarillado y depuración,2020,87.533
02,Aragón,Importe facturado por alcantarillado y depuración,2018,85.125
02,Aragón,Importe facturado por alcantarillado y depuración,2016,79.873
02,Aragón,Importe facturado por alcantarillado y depuración,2014,73.280
02,Aragón,Importe facturado por alcantarillado y depuración,2013,72.693
02,Aragón,Importe facturado por alcantarillado y depuración,2012,67.075
02,Aragón,Importe facturado por alcantarillado y depuración,2011,67.745
02,Aragón,Importe facturado por alcantarillado y depuración,2010,75.532
02,Aragón,Importe facturado por alcantarillado y depuración,2009,72.348
02,Aragón,Importe facturado por alcantarillado y depuración,2008,69.785
02,Aragón,Importe facturado por alcantarillado y depuración,2007,91.409
02,Aragón,Importe facturado por alcantarillado y depuración,2006,63.835
02,Aragón,Importe facturado por alcantarillado y depuración,2005,54.485
02,Aragón,Importe facturado por alcantarillado y depuración,2004,46.549
02,Aragón,Importe facturado por alcantarillado y depuración,2003,30.007
02,Aragón,Importe facturado por alcantarillado y depuración,2002,28.238
02,Aragón,Importe facturado por alcantarillado y depuración,2001,23.887
02,Aragón,Importe facturado por alcantarillado y depuración,2000,23.638
02,Aragón,Longitud de la red de alcantarillado (km),2022,2.820
02,Aragón,Longitud de la red de alcantarillado (km),2020,4.649
02,Aragón,Longitud de la red de alcantarillado (km),2018,4.697
02,Aragón,Longitud de la red de alcantarillado (km),2016,4.852
02,Aragón,Longitud de la red de alcantarillado (km),2014,4.398
02,Aragón,Longitud de la red de alcantarillado (km),2013,4.037
02,Aragón,Longitud de la red de alcantarillado (km),2012,..
02,Aragón,Longitud de la red de alcantarillado (km),2011,..
02,Aragón,Longitud de la red de alcantarillado (km),2010,..
02,Aragón,Longitud de la red de alcantarillado (km),2009,..
02,Aragón,Longitud de la red de alcantarillado (km),2008,..
02,Aragón,Longitud de la red de alcantarillado (km),2007,..
02,Aragón,Longitud de la red de alcantarillado (km),2006,..
02,Aragón,Longitud de la red de alcantarillado (km),2005,..
02,Aragón,Longitud de la red de alcantarillado (km),2004,..
02,Aragón,Longitud de la red de alcantarillado (km),2003,..
02,Aragón,Longitud de la red de alcantarillado (km),2002,..
02,Aragón,Longitud de la red de alcantarillado (km),2001,..
02,Aragón,Longitud de la red de alcantarillado (km),2000,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,42.066
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,36.243
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,40.520
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,46.346
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,50.836
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,48.812
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,50.439
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,48.971
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
02,Aragón,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2022,246.006
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2020,446.555
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2018,370.603
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2016,403.460
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2014,552.204
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2013,451.120
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2012,409.599
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2011,367.351
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2010,335.400
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2009,298.913
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2008,273.866
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2007,285.462
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2006,327.610
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2005,296.015
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2004,267.259
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2003,142.679
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2002,86.113
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2001,93.800
03,"Asturias, Principado de",Volumen de aguas residuales tratadas,2000,115.637
03,"Asturias, Principado de",Volumen total de agua reutilizada,2022,142
03,"Asturias, Principado de",Volumen total de agua reutilizada,2020,26.285
03,"Asturias, Principado de",Volumen total de agua reutilizada,2018,24.946
03,"Asturias, Principado de",Volumen total de agua reutilizada,2016,15.723
03,"Asturias, Principado de",Volumen total de agua reutilizada,2014,38.187
03,"Asturias, Principado de",Volumen total de agua reutilizada,2013,0
03,"Asturias, Principado de",Volumen total de agua reutilizada,2012,255
03,"Asturias, Principado de",Volumen total de agua reutilizada,2011,7.222
03,"Asturias, Principado de",Volumen total de agua reutilizada,2010,5.517
03,"Asturias, Principado de",Volumen total de agua reutilizada,2009,0
03,"Asturias, Principado de",Volumen total de agua reutilizada,2008,0
03,"Asturias, Principado de",Volumen total de agua reutilizada,2007,8.487
03,"Asturias, Principado de",Volumen total de agua reutilizada,2006,7.928
03,"Asturias, Principado de",Volumen total de agua reutilizada,2005,9.047
03,"Asturias, Principado de",Volumen total de agua reutilizada,2004,29.480
03,"Asturias, Principado de",Volumen total de agua reutilizada,2003,2.128
03,"Asturias, Principado de",Volumen total de agua reutilizada,2002,0
03,"Asturias, Principado de",Volumen total de agua reutilizada,2001,0
03,"Asturias, Principado de",Volumen total de agua reutilizada,2000,0
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2022,45.835
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2020,50.828
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2018,57.671
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2016,49.125
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2014,56.517
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2013,47.756
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2012,47.745
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2011,45.538
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2010,44.613
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2009,45.012
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2008,40.169
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2007,42.495
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2006,34.405
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2005,29.010
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2004,17.538
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2003,23.026
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2002,18.366
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2001,17.493
03,"Asturias, Principado de",Importe facturado por alcantarillado y depuración,2000,15.194
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2022,4.589
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2020,5.067
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2018,4.892
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2016,5.176
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2014,5.137
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2013,5.419
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2012,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2011,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2010,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2009,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2008,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2007,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2006,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2005,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2004,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2003,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2002,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2001,..
03,"Asturias, Principado de",Longitud de la red de alcantarillado (km),2000,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,11.978
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,18.097
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,22.850
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,20.184
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,40.565
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,17.843
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,24.173
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,23.739
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
03,"Asturias, Principado de",Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
04,"Balears, Illes",Volumen de aguas residuales tratadas,2022,333.591
04,"Balears, Illes",Volumen de aguas residuales tratadas,2020,309.685
04,"Balears, Illes",Volumen de aguas residuales tratadas,2018,341.865
