code,region,grupos_de_usuarios_e_importe,periodo,total
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2018,185.204
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2016,192.215
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2014,228.279
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2013,213.035
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2012,212.398
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2011,227.831
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2010,221.573
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2009,200.351
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2008,207.324
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2007,198.864
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2006,230.402
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2005,239.186
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2004,254.701
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2003,286.555
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2002,260.522
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2001,247.080
07,Castilla y León,Volumen total de agua registrada y distribuida por tipo de usuario,2000,264.330
07,Castilla y León,- Sectores económicos,2022,42.003
07,Castilla y León,- Sectores económicos,2020,41.284
07,Castilla y León,- Sectores económicos,2018,36.540
07,Castilla y León,- Sectores económicos,2016,40.294
07,Castilla y León,- Sectores económicos,2014,56.359
07,Castilla y León,- Sectores económicos,2013,50.374
07,Castilla y León,- Sectores económicos,2012,53.602
07,Castilla y León,- Sectores económicos,2011,48.845
07,Castilla y León,- Sectores económicos,2010,49.577
07,Castilla y León,- Sectores económicos,2009,37.123
07,Castilla y León,- Sectores económicos,2008,43.521
07,Castilla y León,- Sectores económicos,2007,30.724
07,Castilla y León,- Sectores económicos,2006,56.471
07,Castilla y León,- Sectores económicos,2005,69.721
07,Castilla y León,- Sectores económicos,2004,68.922
07,Castilla y León,- Sectores económicos,2003,81.892
07,Castilla y León,- Sectores económicos,2002,73.307
07,Castilla y León,- Sectores económicos,2001,67.086
07,Castilla y León,- Sectores económicos,2000,65.589
07,Castilla y León,- Hogares,2022,126.809
07,Castilla y León,- Hogares,2020,126.081
07,Castilla y León,- Hogares,2018,130.224
07,Castilla y León,- Hogares,2016,135.634
07,Castilla y León,- Hogares,2014,150.370
07,Castilla y León,- Hogares,2013,144.047
07,Castilla y León,- Hogares,2012,137.251
07,Castilla y León,- Hogares,2011,154.606
07,Castilla y León,- Hogares,2010,152.316
07,Castilla y León,- Hogares,2009,148.000
07,Castilla y León,- Hogares,2008,139.558
07,Castilla y León,- Hogares,2007,139.873
07,Castilla y León,- Hogares,2006,135.312
07,Castilla y León,- Hogares,2005,146.634
07,Castilla y León,- Hogares,2004,156.624
07,Castilla y León,- Hogares,2003,152.305
07,Castilla y León,- Hogares,2002,140.703
07,Castilla y León,- Hogares,2001,130.634
07,Castilla y León,- Hogares,2000,138.730
07,Castilla y León,- Consumos municipales,2022,21.691
07,Castilla y León,- Consumos municipales,2020,19.711
07,Castilla y León,- Consumos municipales,2018,18.440
07,Castilla y León,- Consumos municipales,2016,16.287
07,Castilla y León,- Consumos municipales,2014,21.550
07,Castilla y León,- Consumos municipales,2013,18.614
07,Castilla y León,- Consumos municipales,2012,21.545
07,Castilla y León,- Consumos municipales,2011,24.380
07,Castilla y León,- Consumos municipales,2010,19.680
07,Castilla y León,- Consumos municipales,2009,15.228
07,Castilla y León,- Consumos municipales,2008,24.245
07,Castilla y León,- Consumos municipales,2007,28.267
07,Castilla y León,- Consumos municipales,2006,38.619
07,Castilla y León,- Consumos municipales,2005,22.831
07,Castilla y León,- Consumos municipales,2004,29.155
07,Castilla y León,- Consumos municipales,2003,52.358
07,Castilla y León,- Consumos municipales,2002,46.512
07,Castilla y León,- Consumos municipales,2001,49.360
07,Castilla y León,- Consumos municipales,2000,60.011
07,Castilla y León,Importe facturado por el agua suministrada,2022,125.532
07,Castilla y León,Importe facturado por el agua suministrada,2020,114.333
07,Castilla y León,Importe facturado por el agua suministrada,2018,112.922
07,Castilla y León,Importe facturado por el agua suministrada,2016,124.949
07,Castilla y León,Importe facturado por el agua suministrada,2014,124.262
07,Castilla y León,Importe facturado por el agua suministrada,2013,113.987
07,Castilla y León,Importe facturado por el agua suministrada,2012,105.249
07,Castilla y León,Importe facturado por el agua suministrada,2011,111.779
07,Castilla y León,Importe facturado por el agua suministrada,2010,107.216
07,Castilla y León,Importe facturado por el agua suministrada,2009,104.336
07,Castilla y León,Importe facturado por el agua suministrada,2008,90.408
07,Castilla y León,Importe facturado por el agua suministrada,2007,91.396
07,Castilla y León,Importe facturado por el agua suministrada,2006,93.417
07,Castilla y León,Importe facturado por el agua suministrada,2005,92.470
07,Castilla y León,Importe facturado por el agua suministrada,2004,108.575
07,Castilla y León,Importe facturado por el agua suministrada,2003,117.488
07,Castilla y León,Importe facturado por el agua suministrada,2002,108.064
07,Castilla y León,Importe facturado por el agua suministrada,2001,92.383
07,Castilla y León,Importe facturado por el agua suministrada,2000,95.080
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2022,6.970
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2020,8.083
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2018,4.651
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2016,13.113
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2014,19.669
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2013,19.153
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2012,17.343
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2011,33.652
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2010,42.266
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2009,62.178
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2008,67.240
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2007,78.352
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2006,22.120
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2005,6.417
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2004,9.052
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2003,17.464
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2002,7.969
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2001,11.687
07,Castilla y León,Importe total de la inversión en los servicios de suministro,2000,18.265
07,Castilla y León,Longitud de la red de suministro (km),2022,15.965
07,Castilla y León,Longitud de la red de suministro (km),2020,16.333
07,Castilla y León,Longitud de la red de suministro (km),2018,16.011
07,Castilla y León,Longitud de la red de suministro (km),2016,16.532
07,Castilla y León,Longitud de la red de suministro (km),2014,16.458
07,Castilla y León,Longitud de la red de suministro (km),2013,18.296
07,Castilla y León,Longitud de la red de suministro (km),2012,..
07,Castilla y León,Longitud de la red de suministro (km),2011,..
07,Castilla y León,Longitud de la red de suministro (km),2010,..
07,Castilla y León,Longitud de la red de suministro (km),2009,..
07,Castilla y León,Longitud de la red de suministro (km),2008,..
07,Castilla y León,Longitud de la red de suministro (km),2007,..
07,Castilla y León,Longitud de la red de suministro (km),2006,..
07,Castilla y León,Longitud de la red de suministro (km),2005,..
07,Castilla y León,Longitud de la red de suministro (km),2004,..
07,Castilla y León,Longitud de la red de suministro (km),2003,..
07,Castilla y León,Longitud de la red de suministro (km),2002,..
07,Castilla y León,Longitud de la red de suministro (km),2001,..
07,Castilla y León,Longitud de la red de suministro (km),2000,..
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2022,133.245
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2020,143.427
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2018,143.020
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2016,149.899
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2014,147.301
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2013,160.503
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2012,150.879
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2011,156.224
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2010,142.725
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2009,149.213
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2008,158.675
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2007,163.626
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2006,168.806
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2005,173.256
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2004,168.897
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2003,175.685
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2002,159.438
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2001,172.358
08,Castilla - La Mancha,Volumen total de agua registrada y distribuida por tipo de usuario,2000,172.367
08,Castilla - La Mancha,- Sectores económicos,2022,25.308
08,Castilla - La Mancha,- Sectores económicos,2020,34.868
08,Castilla - La Mancha,- Sectores económicos,2018,25.640
08,Castilla - La Mancha,- Sectores económicos,2016,31.402
08,Castilla - La Mancha,- Sectores económicos,2014,35.120
08,Castilla - La Mancha,- Sectores económicos,2013,35.319
08,Castilla - La Mancha,- Sectores económicos,2012,24.977
08,Castilla - La Mancha,- Sectores económicos,2011,26.344
08,Castilla - La Mancha,- Sectores económicos,2010,18.869
08,Castilla - La Mancha,- Sectores económicos,2009,29.380
08,Castilla - La Mancha,- Sectores económicos,2008,30.055
08,Castilla - La Mancha,- Sectores económicos,2007,30.900
08,Castilla - La Mancha,- Sectores económicos,2006,32.738
08,Castilla - La Mancha,- Sectores económicos,2005,28.614
08,Castilla - La Mancha,- Sectores económicos,2004,26.659
08,Castilla - La Mancha,- Sectores económicos,2003,30.188
08,Castilla - La Mancha,- Sectores económicos,2002,21.890
08,Castilla - La Mancha,- Sectores económicos,2001,17.367
08,Castilla - La Mancha,- Sectores económicos,2000,26.240
08,Castilla - La Mancha,- Hogares,2022,100.441
08,Castilla - La Mancha,- Hogares,2020,93.902
08,Castilla - La Mancha,- Hogares,2018,99.940
08,Castilla - La Mancha,- Hogares,2016,95.378
08,Castilla - La Mancha,- Hogares,2014,94.482
08,Castilla - La Mancha,- Hogares,2013,106.503
08,Castilla - La Mancha,- Hogares,2012,108.939
08,Castilla - La Mancha,- Hogares,2011,116.529
08,Castilla - La Mancha,- Hogares,2010,113.038
08,Castilla - La Mancha,- Hogares,2009,107.545
08,Castilla - La Mancha,- Hogares,2008,111.701
08,Castilla - La Mancha,- Hogares,2007,114.730
08,Castilla - La Mancha,- Hogares,2006,117.099
08,Castilla - La Mancha,- Hogares,2005,120.222
08,Castilla - La Mancha,- Hogares,2004,120.840
08,Castilla - La Mancha,- Hogares,2003,121.778
08,Castilla - La Mancha,- Hogares,2002,120.259
08,Castilla - La Mancha,- Hogares,2001,128.203
08,Castilla - La Mancha,- Hogares,2000,118.712
08,Castilla - La Mancha,- Consumos municipales,2022,7.495
08,Castilla - La Mancha,- Consumos municipales,2020,14.657
08,Castilla - La Mancha,- Consumos municipales,2018,17.440
08,Castilla - La Mancha,- Consumos municipales,2016,23.119
08,Castilla - La Mancha,- Consumos municipales,2014,17.699
08,Castilla - La Mancha,- Consumos municipales,2013,18.681
08,Castilla - La Mancha,- Consumos municipales,2012,16.963
08,Castilla - La Mancha,- Consumos municipales,2011,13.351
08,Castilla - La Mancha,- Consumos municipales,2010,10.818
08,Castilla - La Mancha,- Consumos municipales,2009,12.288
08,Castilla - La Mancha,- Consumos municipales,2008,16.919
08,Castilla - La Mancha,- Consumos municipales,2007,17.996
08,Castilla - La Mancha,- Consumos municipales,2006,18.969
08,Castilla - La Mancha,- Consumos municipales,2005,24.420
08,Castilla - La Mancha,- Consumos municipales,2004,21.398
08,Castilla - La Mancha,- Consumos municipales,2003,23.719
08,Castilla - La Mancha,- Consumos municipales,2002,17.289
08,Castilla - La Mancha,- Consumos municipales,2001,26.788
08,Castilla - La Mancha,- Consumos municipales,2000,27.415
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2022,135.951
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2020,123.243
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2018,112.312
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2016,119.582
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2014,120.677
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2013,126.227
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2012,128.757
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2011,121.092
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2010,120.066
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2009,109.479
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2008,101.983
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2007,94.891
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2006,89.115
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2005,84.836
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2004,80.015
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2003,73.788
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2002,62.016
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2001,63.309
08,Castilla - La Mancha,Importe facturado por el agua suministrada,2000,60.931
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2022,6.930
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2020,2.397
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2018,2.041
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2016,4.693
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2014,7.196
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2013,5.124
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2012,5.856
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2011,4.553
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2010,11.090
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2009,8.728
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2008,8.283
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2007,16.905
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2006,5.440
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2005,4.898
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2004,4.267
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2003,3.905
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2002,3.981
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2001,7.321
08,Castilla - La Mancha,Importe total de la inversión en los servicios de suministro,2000,13.631
08,Castilla - La Mancha,Longitud de la red de suministro (km),2022,17.920
08,Castilla - La Mancha,Longitud de la red de suministro (km),2020,13.944
08,Castilla - La Mancha,Longitud de la red de suministro (km),2018,14.584
08,Castilla - La Mancha,Longitud de la red de suministro (km),2016,13.697
08,Castilla - La Mancha,Longitud de la red de suministro (km),2014,13.895
08,Castilla - La Mancha,Longitud de la red de suministro (km),2013,15.190
08,Castilla - La Mancha,Longitud de la red de suministro (km),2012,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2011,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2010,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2009,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2008,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2007,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2006,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2005,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2004,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2003,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2002,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2001,..
08,Castilla - La Mancha,Longitud de la red de suministro (km),2000,..
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2022,445.432
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2020,454.227
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2018,467.324
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2016,465.434
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2014,457.383
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2013,461.504
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2012,504.301
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2011,509.837
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2010,514.872
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2009,510.990
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2008,547.907
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2007,613.298
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2006,591.939
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2005,541.377
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2004,576.186
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2003,618.368
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2002,632.718
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2001,661.254
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2000,657.130
09,Cataluña,- Sectores económicos,2022,91.449
09,Cataluña,- Sectores económicos,2020,84.462
09,Cataluña,- Sectores económicos,2018,92.942
09,Cataluña,- Sectores económicos,2016,85.764
09,Cataluña,- Sectores económicos,2014,107.734
09,Cataluña,- Sectores económicos,2013,112.303
09,Cataluña,- Sectores económicos,2012,125.554
09,Cataluña,- Sectores económicos,2011,125.823
09,Cataluña,- Sectores económicos,2010,131.573
09,Cataluña,- Sectores económicos,2009,131.289
09,Cataluña,- Sectores económicos,2008,151.915
09,Cataluña,- Sectores económicos,2007,186.075
09,Cataluña,- Sectores económicos,2006,157.633
09,Cataluña,- Sectores económicos,2005,103.477
09,Cataluña,- Sectores económicos,2004,116.259
09,Cataluña,- Sectores económicos,2003,114.764
09,Cataluña,- Sectores económicos,2002,152.184
09,Cataluña,- Sectores económicos,2001,170.314
09,Cataluña,- Sectores económicos,2000,167.327
09,Cataluña,- Hogares,2022,321.563
09,Cataluña,- Hogares,2020,346.443
09,Cataluña,- Hogares,2018,337.996
09,Cataluña,- Hogares,2016,344.628
09,Cataluña,- Hogares,2014,318.709
09,Cataluña,- Hogares,2013,316.533
09,Cataluña,- Hogares,2012,337.621
09,Cataluña,- Hogares,2011,347.007
09,Cataluña,- Hogares,2010,354.396
09,Cataluña,- Hogares,2009,352.091
09,Cataluña,- Hogares,2008,367.529
09,Cataluña,- Hogares,2007,390.880
09,Cataluña,- Hogares,2006,390.921
09,Cataluña,- Hogares,2005,413.627
09,Cataluña,- Hogares,2004,432.869
09,Cataluña,- Hogares,2003,448.967
09,Cataluña,- Hogares,2002,432.952
09,Cataluña,- Hogares,2001,426.217
09,Cataluña,- Hogares,2000,426.161
09,Cataluña,- Consumos municipales,2022,32.421
09,Cataluña,- Consumos municipales,2020,23.322
09,Cataluña,- Consumos municipales,2018,36.386
09,Cataluña,- Consumos municipales,2016,35.042
09,Cataluña,- Consumos municipales,2014,30.940
09,Cataluña,- Consumos municipales,2013,32.668
09,Cataluña,- Consumos municipales,2012,41.126
09,Cataluña,- Consumos municipales,2011,37.007
09,Cataluña,- Consumos municipales,2010,28.903
09,Cataluña,- Consumos municipales,2009,27.610
09,Cataluña,- Consumos municipales,2008,28.463
09,Cataluña,- Consumos municipales,2007,36.343
09,Cataluña,- Consumos municipales,2006,43.385
09,Cataluña,- Consumos municipales,2005,24.273
09,Cataluña,- Consumos municipales,2004,27.058
09,Cataluña,- Consumos municipales,2003,54.637
09,Cataluña,- Consumos municipales,2002,47.582
09,Cataluña,- Consumos municipales,2001,64.723
09,Cataluña,- Consumos municipales,2000,63.642
09,Cataluña,Importe facturado por el agua suministrada,2022,704.909
09,Cataluña,Importe facturado por el agua suministrada,2020,700.799
09,Cataluña,Importe facturado por el agua suministrada,2018,708.519
09,Cataluña,Importe facturado por el agua suministrada,2016,694.914
09,Cataluña,Importe facturado por el agua suministrada,2014,647.195
09,Cataluña,Importe facturado por el agua suministrada,2013,616.650
09,Cataluña,Importe facturado por el agua suministrada,2012,576.754
09,Cataluña,Importe facturado por el agua suministrada,2011,571.690
09,Cataluña,Importe facturado por el agua suministrada,2010,570.306
09,Cataluña,Importe facturado por el agua suministrada,2009,538.916
09,Cataluña,Importe facturado por el agua suministrada,2008,507.651
09,Cataluña,Importe facturado por el agua suministrada,2007,519.367
09,Cataluña,Importe facturado por el agua suministrada,2006,512.201
09,Cataluña,Importe facturado por el agua suministrada,2005,450.062
09,Cataluña,Importe facturado por el agua suministrada,2004,445.838
09,Cataluña,Importe facturado por el agua suministrada,2003,505.903
09,Cataluña,Importe facturado por el agua suministrada,2002,501.422
09,Cataluña,Importe facturado por el agua suministrada,2001,501.668
09,Cataluña,Importe facturado por el agua suministrada,2000,508.552
09,Cataluña,Importe total de la inversión en los servicios de suministro,2022,36.855
09,Cataluña,Importe total de la inversión en los servicios de suministro,2020,30.222
09,Cataluña,Importe total de la inversión en los servicios de suministro,2018,61.965
09,Cataluña,Importe total de la inversión en los servicios de suministro,2016,39.733
09,Cataluña,Importe total de la inversión en los servicios de suministro,2014,60.119
09,Cataluña,Importe total de la inversión en los servicios de suministro,2013,52.378
09,Cataluña,Importe total de la inversión en los servicios de suministro,2012,65.131
09,Cataluña,Importe total de la inversión en los servicios de suministro,2011,56.409
09,Cataluña,Importe total de la inversión en los servicios de suministro,2010,66.155
09,Cataluña,Importe total de la inversión en los servicios de suministro,2009,62.552
09,Cataluña,Importe total de la inversión en los servicios de suministro,2008,95.941
09,Cataluña,Importe total de la inversión en los servicios de suministro,2007,74.165
09,Cataluña,Importe total de la inversión en los servicios de suministro,2006,61.214
09,Cataluña,Importe total de la inversión en los servicios de suministro,2005,60.287
09,Cataluña,Importe total de la inversión en los servicios de suministro,2004,49.064
09,Cataluña,Importe total de la inversión en los servicios de suministro,2003,78.478
09,Cataluña,Importe total de la inversión en los servicios de suministro,2002,63.945
09,Cataluña,Importe total de la inversión en los servicios de suministro,2001,47.824
09,Cataluña,Importe total de la inversión en los servicios de suministro,2000,57.475
09,Cataluña,Longitud de la red de suministro (km),2022,33.832
09,Cataluña,Longitud de la red de suministro (km),2020,38.893
09,Cataluña,Longitud de la red de suministro (km),2018,38.844
09,Cataluña,Longitud de la red de suministro (km),2016,39.439
09,Cataluña,Longitud de la red de suministro (km),2014,39.867
09,Cataluña,Longitud de la red de suministro (km),2013,41.385
09,Cataluña,Longitud de la red de suministro (km),2012,..
09,Cataluña,Longitud de la red de suministro (km),2011,..
09,Cataluña,Longitud de la red de suministro (km),2010,..
09,Cataluña,Longitud de la red de suministro (km),2009,..
09,Cataluña,Longitud de la red de suministro (km),2008,..
09,Cataluña,Longitud de la red de suministro (km),2007,..
09,Cataluña,Longitud de la red de suministro (km),2006,..
09,Cataluña,Longitud de la red de suministro (km),2005,..
09,Cataluña,Longitud de la red de suministro (km),2004,..
09,Cataluña,Longitud de la red de suministro (km),2003,..
09,Cataluña,Longitud de la red de suministro (km),2002,..
09,Cataluña,Longitud de la red de suministro (km),2001,..
09,Cataluña,Longitud de la red de suministro (km),2000,..
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2022,354.425
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2020,389.668
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2018,407.669
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2016,368.952
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2014,381.995
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2013,364.059
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2012,369.422
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2011,356.403
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2010,363.797
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2009,395.768
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2008,438.975
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2007,421.075
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2006,421.497
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2005,393.009
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2004,422.820
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2003,389.367
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2002,351.382
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2001,363.360
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2000,368.606
10,Comunitat Valenciana,- Sectores económicos,2022,65.298
10,Comunitat Valenciana,- Sectores económicos,2020,57.296
10,Comunitat Valenciana,- Sectores económicos,2018,52.749
10,Comunitat Valenciana,- Sectores económicos,2016,44.401
10,Comunitat Valenciana,- Sectores económicos,2014,44.282
10,Comunitat Valenciana,- Sectores económicos,2013,44.553
10,Comunitat Valenciana,- Sectores económicos,2012,49.096
10,Comunitat Valenciana,- Sectores económicos,2011,54.961
10,Comunitat Valenciana,- Sectores económicos,2010,50.449
10,Comunitat Valenciana,- Sectores económicos,2009,52.942
10,Comunitat Valenciana,- Sectores económicos,2008,69.759
10,Comunitat Valenciana,- Sectores económicos,2007,69.664
10,Comunitat Valenciana,- Sectores económicos,2006,66.110
10,Comunitat Valenciana,- Sectores económicos,2005,66.515
10,Comunitat Valenciana,- Sectores económicos,2004,93.247
10,Comunitat Valenciana,- Sectores económicos,2003,93.047
10,Comunitat Valenciana,- Sectores económicos,2002,76.441
10,Comunitat Valenciana,- Sectores económicos,2001,102.860
10,Comunitat Valenciana,- Sectores económicos,2000,92.948
10,Comunitat Valenciana,- Hogares,2022,258.123
10,Comunitat Valenciana,- Hogares,2020,289.555
10,Comunitat Valenciana,- Hogares,2018,315.744
10,Comunitat Valenciana,- Hogares,2016,292.572
10,Comunitat Valenciana,- Hogares,2014,292.516
10,Comunitat Valenciana,- Hogares,2013,285.743
10,Comunitat Valenciana,- Hogares,2012,293.361
10,Comunitat Valenciana,- Hogares,2011,277.013
10,Comunitat Valenciana,- Hogares,2010,286.121
10,Comunitat Valenciana,- Hogares,2009,317.668
10,Comunitat Valenciana,- Hogares,2008,336.757
10,Comunitat Valenciana,- Hogares,2007,323.864
10,Comunitat Valenciana,- Hogares,2006,324.894
10,Comunitat Valenciana,- Hogares,2005,293.036
10,Comunitat Valenciana,- Hogares,2004,295.284
10,Comunitat Valenciana,- Hogares,2003,265.304
