code,region,tipo_de_uso,periodo,total
17,"Rioja, La",Jardines y zonas deportivas de ocio,2000,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2022,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2020,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2018,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2016,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2014,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2013,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2012,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2011,"0,0"
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2010,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2009,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2008,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2007,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2006,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2005,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2004,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2003,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2002,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2001,..
17,"Rioja, La",Limpieza de alcantarillado y baldeo de calles,2000,..
17,"Rioja, La",Otros usos,2022,"0,0"
17,"Rioja, La",Otros usos,2020,"0,0"
17,"Rioja, La",Otros usos,2018,"0,0"
17,"Rioja, La",Otros usos,2016,"0,0"
17,"Rioja, La",Otros usos,2014,"0,0"
17,"Rioja, La",Otros usos,2013,"0,0"
17,"Rioja, La",Otros usos,2012,"0,0"
17,"Rioja, La",Otros usos,2011,"0,0"
17,"Rioja, La",Otros usos,2010,..
17,"Rioja, La",Otros usos,2009,..
17,"Rioja, La",Otros usos,2008,..
17,"Rioja, La",Otros usos,2007,..
17,"Rioja, La",Otros usos,2006,..
17,"Rioja, La",Otros usos,2005,..
17,"Rioja, La",Otros usos,2004,..
17,"Rioja, La",Otros usos,2003,..
17,"Rioja, La",Otros usos,2002,..
17,"Rioja, La",Otros usos,2001,..
17,"Rioja, La",Otros usos,2000,..
18,Ceuta y Melilla,Agricultura,2022,"0,0"
18,Ceuta y Melilla,Agricultura,2020,"0,0"
18,Ceuta y Melilla,Agricultura,2018,"0,0"
18,Ceuta y Melilla,Agricultura,2016,"0,0"
18,Ceuta y Melilla,Agricultura,2014,"0,0"
18,Ceuta y Melilla,Agricultura,2013,"0,0"
18,Ceuta y Melilla,Agricultura,2012,"0,0"
18,Ceuta y Melilla,Agricultura,2011,"0,0"
18,Ceuta y Melilla,Agricultura,2010,..
18,Ceuta y Melilla,Agricultura,2009,..
18,Ceuta y Melilla,Agricultura,2008,..
18,Ceuta y Melilla,Agricultura,2007,..
18,Ceuta y Melilla,Agricultura,2006,..
18,Ceuta y Melilla,Agricultura,2005,..
18,Ceuta y Melilla,Agricultura,2004,..
18,Ceuta y Melilla,Agricultura,2003,..
18,Ceuta y Melilla,Agricultura,2002,..
18,Ceuta y Melilla,Agricultura,2001,..
18,Ceuta y Melilla,Agricultura,2000,..
18,Ceuta y Melilla,Industria,2022,"0,5"
18,Ceuta y Melilla,Industria,2020,"0,0"
18,Ceuta y Melilla,Industria,2018,"0,0"
18,Ceuta y Melilla,Industria,2016,"0,0"
18,Ceuta y Melilla,Industria,2014,"0,0"
18,Ceuta y Melilla,Industria,2013,"0,0"
18,Ceuta y Melilla,Industria,2012,"0,0"
18,Ceuta y Melilla,Industria,2011,"0,0"
18,Ceuta y Melilla,Industria,2010,..
18,Ceuta y Melilla,Industria,2009,..
18,Ceuta y Melilla,Industria,2008,..
18,Ceuta y Melilla,Industria,2007,..
18,Ceuta y Melilla,Industria,2006,..
18,Ceuta y Melilla,Industria,2005,..
18,Ceuta y Melilla,Industria,2004,..
18,Ceuta y Melilla,Industria,2003,..
18,Ceuta y Melilla,Industria,2002,..
18,Ceuta y Melilla,Industria,2001,..
18,Ceuta y Melilla,Industria,2000,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2022,"39,8"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2020,"0,0"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2018,"100,0"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2016,"0,0"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2014,"60,0"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2013,"44,0"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2012,"96,0"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2011,"90,5"
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2010,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2009,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2008,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2007,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2006,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2005,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2004,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2003,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2002,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2001,..
18,Ceuta y Melilla,Jardines y zonas deportivas de ocio,2000,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2022,"59,7"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2020,"0,0"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2018,"0,0"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2016,"0,0"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2014,"40,0"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2013,"56,0"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2012,"4,0"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2011,"9,5"
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2010,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2009,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2008,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2007,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2006,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2005,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2004,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2003,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2002,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2001,..
18,Ceuta y Melilla,Limpieza de alcantarillado y baldeo de calles,2000,..
18,Ceuta y Melilla,Otros usos,2022,"0,0"
18,Ceuta y Melilla,Otros usos,2020,"0,0"
18,Ceuta y Melilla,Otros usos,2018,"0,0"
18,Ceuta y Melilla,Otros usos,2016,"0,0"
18,Ceuta y Melilla,Otros usos,2014,"0,0"
18,Ceuta y Melilla,Otros usos,2013,"0,0"
18,Ceuta y Melilla,Otros usos,2012,"0,0"
18,Ceuta y Melilla,Otros usos,2011,"0,0"
18,Ceuta y Melilla,Otros usos,2010,..
18,Ceuta y Melilla,Otros usos,2009,..
18,Ceuta y Melilla,Otros usos,2008,..
18,Ceuta y Melilla,Otros usos,2007,..
18,Ceuta y Melilla,Otros usos,2006,..
18,Ceuta y Melilla,Otros usos,2005,..
18,Ceuta y Melilla,Otros usos,2004,..
18,Ceuta y Melilla,Otros usos,2003,..
18,Ceuta y Melilla,Otros usos,2002,..
18,Ceuta y Melilla,Otros usos,2001,..
18,Ceuta y Melilla,Otros usos,2000,..
